sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
1,2,1,3,1,5,2,2,1,2,1,1,0.15811088295687886,0.15811088295687886,152000.0,0.77,0.39,0.77,0.34,0.59,0.49,3540.56,0.31,3540.56,0.01,0.57,0.16,0.52,0.27,0.7,0.22,0.61,1.0,3540.56,0.03,0.47,0.23,0.41,0.04,3540.57,0.5,0.62,0.38,0.52,0.23,142.74684085475596
1,4,5,4,2,4,7,1,1,2,1,1,0.15205479452054796,0.15616438356164383,164000.0,0.76,0.22,0.11,0.22,0.54,0.56,3279.68,0.34,3279.69,0.1,0.64,0.16,0.59,0.23,0.65,0.25,0.51,0.43,3279.69,0.07,0.48,0.15,0.4,0.51,3279.69,1.0,0.66,0.38,0.52,0.11,165.98953040790883
1,1,8,3,1,4,6,2,2,2,1,1,0.17534246575342466,0.17534246575342466,165000.0,0.0,0.14,0.0,0.15,0.53,0.52,3035.11,0.36,3035.11,0.12,0.44,0.12,0.47,0.11,0.62,0.25,0.48,0.02,3035.11,0.07,-0.04,0.23,0.43,0.06,3035.12,0.53,0.1,0.23,0.47,0.11,188.76746701243053
2,2,4,3,2,3,8,1,1,1,2,1,0.1415525114155251,0.1415525114155251,155000.0,0.77,0.2,0.72,0.3,0.48,0.48,1349.59,0.33,1349.58,0.03,0.56,0.24,0.55,0.24,0.67,0.3,0.63,1.0,1349.6,0.03,0.44,0.25,0.45,0.05,1349.59,0.51,0.67,0.35,0.55,0.25,149.07552332785488
1,2,6,2,2,1,2,2,1,1,1,1,0.1547945205479452,0.1547945205479452,155000.0,0.72,0.22,0.11,0.23,0.51,0.51,5459.43,0.0,5459.44,0.0,0.56,0.2,0.53,0.26,0.68,0.23,0.61,0.49,5459.43,0.0,0.46,0.16,0.41,0.05,5459.52,0.0,0.64,0.14,0.46,0.2,147.7903996805467
1,2,3,3,1,2,4,2,2,2,1,1,0.15753424657534246,0.1589041095890411,158000.0,0.76,0.22,0.05,0.22,0.51,0.54,2821.51,0.33,2821.51,0.1,0.67,0.16,0.68,0.26,0.7,0.18,0.52,0.02,2821.51,0.09,0.54,0.29,0.5,0.08,2821.51,0.51,0.63,0.41,0.4,0.18,169.546890705045
2,1,6,1,1,4,2,1,1,2,2,1,0.136986301369863,0.136986301369863,155000.0,0.77,0.25,0.77,0.26,0.49,0.62,1453.37,0.29,1453.37,0.07,0.51,0.2,0.49,0.24,0.64,0.25,0.58,0.48,1453.37,0.04,0.39,0.12,0.45,0.04,1453.37,0.47,0.66,0.37,0.49,0.24,147.81530058691783
2,4,4,1,1,2,2,1,1,2,1,1,0.1415525114155251,0.1415525114155251,151400.0,0.71,0.35,0.4,0.36,0.44,0.45,1697.34,0.27,1697.34,0.04,0.51,0.24,0.49,0.26,0.68,0.28,0.63,1.0,1697.34,0.01,0.45,0.24,0.46,0.02,1697.35,0.47,0.64,0.34,0.42,0.17,140.72244559123087
2,2,7,3,2,3,3,2,2,1,2,1,0.136986301369863,0.136986301369863,151075.0,0.72,0.24,0.72,0.24,0.4,0.54,1772.11,0.28,1772.1,0.04,0.51,0.26,0.48,0.23,0.65,0.25,0.6,0.01,1772.12,0.01,0.43,0.29,0.45,0.41,1772.11,0.45,0.66,0.15,0.48,0.23,144.69599259077276
1,2,3,4,2,1,8,2,1,2,2,1,0.15753424657534246,0.15753424657534246,163900.0,0.75,0.19,0.75,0.27,0.55,0.5,4646.13,0.0,4646.14,0.0,0.51,0.27,0.51,0.32,0.64,0.3,0.55,0.02,4646.14,0.0,0.42,0.25,0.36,0.06,4646.21,0.0,0.6,0.37,0.24,0.29,157.74498249441828
2,2,5,2,1,4,7,2,2,2,2,1,0.1506849315068493,0.1461187214611872,164900.0,0.72,0.17,0.72,0.31,0.45,0.61,1484.24,0.33,1484.24,0.04,0.61,0.29,0.59,0.22,0.66,0.22,0.62,1.0,1484.24,0.02,0.45,0.12,0.47,0.05,1484.24,0.5,0.69,0.33,0.59,0.2,144.81230853012465
1,4,3,2,2,3,3,2,2,1,2,1,0.15753424657534246,0.15616438356164383,152000.0,0.7,0.35,0.7,0.3,0.5,0.53,5598.58,0.3,5598.52,0.03,0.52,0.26,0.51,0.28,0.62,0.25,0.53,0.01,5598.59,0.03,0.38,0.26,0.4,0.07,5598.55,0.48,0.58,0.38,0.51,0.27,154.30795194577337
1,3,9,3,2,3,8,1,1,1,2,1,0.16027397260273973,0.16164383561643836,159434.0,0.05,0.17,0.05,0.17,0.53,0.62,4456.27,0.33,4456.23,0.04,0.48,0.14,0.25,0.24,0.67,0.25,0.53,0.48,4456.28,0.03,-0.01,0.2,0.39,0.06,4456.25,0.53,0.09,0.16,0.25,0.21,164.44830565622033
2,1,1,3,2,3,5,2,2,2,2,1,0.15346534653465346,0.15346534653465346,159000.0,0.15,0.11,0.15,0.17,0.5,0.55,755.85,0.34,755.84,0.07,0.4,0.2,0.45,0.22,0.68,0.21,0.64,0.48,755.85,0.05,0.15,0.15,0.44,0.08,755.84,0.5,0.12,0.18,0.45,0.2,171.42071300572746
2,4,6,1,1,1,5,1,2,1,1,1,0.1643835616438356,0.1643835616438356,159000.0,0.75,0.29,0.75,0.23,0.46,0.55,964.56,0.0,964.56,0.0,0.6,0.26,0.61,0.37,0.69,0.22,0.63,0.03,964.56,0.0,0.54,0.16,0.44,0.42,964.57,0.0,0.63,0.18,0.45,0.27,164.60211104800916
1,3,1,4,2,4,2,2,2,1,1,1,0.1537290715372907,0.1552511415525114,152000.0,0.79,0.2,0.79,0.35,0.55,0.5,4040.68,0.31,4040.69,0.04,0.46,0.22,0.54,0.25,0.64,0.23,0.52,0.01,4040.69,0.05,0.4,0.25,0.44,0.03,4040.7,0.48,0.02,0.16,0.54,0.26,155.4629492420625
2,4,1,1,1,3,4,1,1,1,1,1,0.17721518987341772,0.17721518987341772,167250.0,0.81,0.26,0.81,0.3,0.51,0.56,555.89,0.35,555.89,0.12,0.62,0.25,0.71,0.25,0.71,0.19,0.61,0.46,555.89,0.1,0.51,0.27,0.45,0.06,555.89,0.53,0.69,0.41,0.71,0.26,172.22511575089484
1,3,8,2,1,3,8,1,1,2,1,1,0.17534246575342466,0.17397260273972603,159434.0,0.03,0.16,0.03,0.15,0.53,0.61,4575.68,0.33,4575.63,0.04,0.44,0.15,0.22,0.24,0.67,0.22,0.55,0.48,4575.68,0.03,-0.01,0.2,0.39,0.06,4575.65,0.53,0.09,0.17,0.22,0.24,165.13363973679358
1,2,5,3,2,1,1,1,2,1,1,1,0.15205479452054796,0.15205479452054796,163000.0,0.74,0.25,0.06,0.19,0.5,0.45,4033.93,0.0,4033.94,0.0,0.57,0.15,0.55,0.25,0.65,0.17,0.53,0.03,4033.93,0.0,0.5,0.19,0.45,0.08,4033.99,0.0,0.63,0.41,0.38,0.15,190.60964404938633
2,2,3,1,2,3,6,1,2,2,1,1,0.1598173515981735,0.1643835616438356,160000.0,0.76,0.15,0.76,0.31,0.46,0.56,1521.74,0.29,1521.73,0.03,0.57,0.27,0.58,0.27,0.64,0.25,0.64,1.0,1521.74,0.01,0.43,0.24,0.42,0.06,1521.74,0.49,0.66,0.33,0.41,0.17,146.04447363100635
1,1,6,1,1,4,1,2,1,1,2,1,0.15616438356164383,0.14931506849315068,163000.0,0.05,0.15,0.05,0.15,0.5,0.45,4034.0,0.04,4034.01,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.01,0.09,-0.04,0.23,0.45,0.08,4034.01,0.52,0.1,0.21,0.38,0.15,202.88307538287097
2,2,8,4,1,4,3,2,1,1,2,1,0.1324200913242009,0.1324200913242009,150700.0,0.72,0.22,0.72,0.29,0.4,0.48,1698.71,0.29,1698.71,0.04,0.51,0.26,0.49,0.24,0.65,0.29,0.6,0.01,1698.71,0.01,0.43,0.3,0.44,0.41,1698.72,0.45,0.65,0.16,0.49,0.23,145.26896736879795
2,1,6,2,2,3,8,2,2,2,2,1,0.136986301369863,0.136986301369863,163000.0,0.77,0.24,0.77,0.26,0.47,0.57,1522.58,0.31,1522.57,0.08,0.56,0.25,0.54,0.22,0.66,0.24,0.6,1.0,1522.58,0.05,0.41,0.26,0.45,0.04,1522.58,0.5,0.68,0.35,0.54,0.22,145.64094547878855
1,3,7,1,2,4,3,1,1,2,2,1,0.15205479452054796,0.14657534246575343,153000.0,0.73,0.25,0.73,0.25,0.5,0.56,4529.71,0.3,4529.71,0.03,0.55,0.21,0.53,0.25,0.63,0.24,0.52,0.01,4529.71,0.03,0.43,0.26,0.42,0.07,4529.72,0.48,0.61,0.4,0.53,0.25,154.86174066563925
2,3,1,4,1,1,1,2,1,1,1,1,0.15346534653465346,0.15346534653465346,163995.0,0.05,0.08,0.05,0.16,0.44,0.5,1002.46,0.0,1002.46,0.0,0.3,0.18,0.47,0.2,0.62,0.19,0.65,0.03,1002.46,0.0,-0.01,0.21,0.45,0.08,1002.47,0.0,0.13,0.23,0.47,0.2,203.26605411665278
1,3,9,3,2,5,8,1,2,2,2,1,0.16027397260273973,0.15616438356164383,163000.0,0.14,0.13,0.14,0.14,0.45,0.56,3206.4,0.34,3206.41,0.09,0.52,0.13,0.46,0.15,0.66,0.22,0.54,0.47,3206.41,0.06,-0.03,0.18,0.44,0.54,3206.41,0.52,0.11,0.2,0.46,0.12,174.50225321862237
1,1,8,3,1,5,1,2,1,1,2,1,0.17534246575342466,0.16986301369863013,163000.0,0.05,0.14,0.05,0.14,0.5,0.45,4034.0,0.04,4034.01,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.01,0.09,-0.04,0.23,0.45,0.08,4034.01,0.52,0.1,0.21,0.38,0.15,202.85538120975028
2,1,1,3,1,4,8,2,1,1,2,1,0.15346534653465346,0.15346534653465346,165000.0,0.78,0.22,0.78,0.34,0.54,0.66,1259.94,0.33,1259.94,0.06,0.62,0.24,0.59,0.23,0.65,0.23,0.59,0.46,1259.94,0.04,0.47,0.13,0.49,0.04,1259.94,1.0,0.68,0.35,0.59,0.23,148.09213255613668
1,1,6,3,1,1,1,2,1,1,1,1,0.15616438356164383,0.15616438356164383,163000.0,0.05,0.15,0.05,0.15,0.5,0.45,4033.93,0.0,4033.94,0.0,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4033.93,0.0,-0.04,0.23,0.45,0.08,4033.99,0.0,0.1,0.21,0.38,0.15,202.88268028985345
2,2,7,2,1,2,1,2,1,1,1,1,0.1461187214611872,0.136986301369863,164000.0,0.78,0.31,0.05,0.11,0.43,0.47,1145.31,0.05,1145.31,0.11,0.6,0.21,0.64,0.26,0.68,0.16,0.65,0.03,1145.31,0.08,0.57,0.19,0.46,0.08,1145.31,0.5,0.66,0.2,0.46,0.2,181.1534464968954
2,1,6,4,2,4,8,1,2,2,1,1,0.136986301369863,0.136986301369863,165000.0,0.77,0.25,0.77,0.29,0.52,0.58,1465.22,0.32,1465.22,0.07,0.61,0.24,0.58,0.24,0.65,0.2,0.58,0.45,1465.22,0.04,0.46,0.12,0.48,0.04,1465.22,0.53,0.67,0.34,0.58,0.24,147.2651008811241
1,3,9,3,1,3,6,1,2,2,1,1,0.16027397260273973,0.16164383561643836,159434.0,-0.0,0.14,-0.0,0.17,0.54,0.48,3719.51,0.32,3719.48,0.07,0.42,0.15,0.3,0.21,0.66,0.24,0.55,0.47,3719.52,0.05,-0.02,0.18,0.36,0.55,3719.49,0.53,0.12,0.17,0.3,0.2,170.41698659276193
2,1,5,2,2,5,4,2,2,2,2,1,0.136986301369863,0.1461187214611872,163990.0,-0.08,0.16,-0.08,0.16,0.41,0.51,826.85,0.35,826.85,0.11,0.19,0.22,0.41,0.19,0.6,0.21,0.65,0.02,826.85,0.06,0.0,0.2,0.44,0.08,826.86,0.48,0.16,0.24,0.41,0.2,201.49328881168702
2,4,8,1,1,3,5,2,2,1,1,1,0.1324200913242009,0.1324200913242009,159000.0,0.8,0.31,0.07,0.2,0.45,0.49,872.96,0.31,872.95,0.07,0.63,0.27,0.65,0.23,0.69,0.19,0.66,0.01,872.96,0.05,0.55,0.17,0.43,0.07,872.96,0.48,0.67,0.2,0.42,0.24,164.3124769415552
1,4,3,1,2,1,5,2,1,1,1,1,0.15753424657534246,0.15753424657534246,161750.0,0.72,0.19,0.0,0.22,0.52,0.4,3438.49,0.0,3438.5,0.0,0.6,0.18,0.59,0.31,0.67,0.28,0.52,0.02,3438.49,0.0,0.47,0.15,0.41,0.06,3438.54,0.0,0.6,0.37,0.35,0.2,170.92797196382352
1,1,2,2,2,1,7,2,1,2,1,1,0.1589041095890411,0.1589041095890411,161000.0,0.01,0.21,0.01,0.18,0.52,0.45,4070.57,0.0,4070.58,0.0,0.26,0.27,0.26,0.27,0.6,0.27,0.56,0.02,4070.58,0.0,-0.0,0.17,0.38,0.06,4070.63,0.0,0.13,0.19,0.26,0.27,183.92243941240957
2,2,5,4,2,2,5,2,2,2,1,1,0.1461187214611872,0.1598173515981735,162000.0,0.81,0.21,0.17,0.2,0.44,0.56,1018.33,0.31,1018.33,0.1,0.67,0.27,0.7,0.27,0.69,0.16,0.64,0.49,1018.33,0.04,0.47,0.25,0.49,0.06,1018.33,0.48,0.66,0.38,0.53,0.2,151.20072048426957
1,3,8,4,2,4,5,1,1,1,2,1,0.17534246575342466,0.17534246575342466,165000.0,0.07,0.15,0.07,0.15,0.55,0.51,3201.99,0.02,3202.0,0.11,0.39,0.15,0.35,0.15,0.66,0.18,0.51,0.02,3202.0,0.09,-0.03,0.22,0.47,0.06,3202.0,0.53,0.11,0.23,0.35,0.16,189.80990307968514
2,4,1,4,2,5,4,1,1,2,2,1,0.17721518987341772,0.17721518987341772,164500.0,0.82,0.24,0.82,0.3,0.52,0.57,648.73,0.33,648.74,0.11,0.62,0.25,0.73,0.27,0.69,0.18,0.59,0.44,648.73,0.08,0.49,0.25,0.49,0.06,648.74,0.51,0.72,0.41,0.73,0.26,155.5946439843593
2,1,2,4,1,3,4,2,2,2,1,1,0.1415525114155251,0.1415525114155251,165400.0,-0.06,0.15,-0.06,0.18,0.4,0.49,745.57,0.35,745.57,0.1,0.2,0.26,0.45,0.18,0.6,0.18,0.64,0.5,745.57,0.07,-0.05,0.17,0.43,0.08,745.57,0.5,0.11,0.2,0.45,0.2,205.06795851887804
2,3,9,1,2,2,2,2,2,1,1,1,0.136986301369863,0.1415525114155251,154000.0,0.76,0.26,0.76,0.33,0.49,0.6,1412.7,0.28,1412.7,0.06,0.49,0.2,0.53,0.22,0.66,0.2,0.59,0.01,1412.7,0.05,0.43,0.12,0.45,0.04,1412.7,0.46,0.66,0.37,0.53,0.24,147.5335269768259
2,4,2,4,2,5,2,2,2,2,2,1,0.136986301369863,0.1415525114155251,150750.0,0.71,0.24,0.13,0.29,0.43,0.44,1783.4,0.27,1783.41,0.03,0.47,0.24,0.47,0.24,0.69,0.27,0.64,1.0,1783.4,0.01,0.46,0.29,0.48,0.03,1783.41,0.44,0.65,0.41,0.3,0.17,139.22379116116724
1,1,3,1,1,1,7,2,2,2,1,1,0.16301369863013698,0.16301369863013698,160200.0,-0.0,0.21,-0.0,0.16,0.52,0.46,4068.55,0.0,4068.56,0.0,0.26,0.25,0.26,0.27,0.6,0.26,0.56,0.02,4068.56,0.0,-0.0,0.17,0.38,0.06,4068.62,0.0,0.13,0.19,0.26,0.27,183.91658407022712
1,1,5,1,2,5,5,1,2,2,1,1,0.1643835616438356,0.16575342465753426,160000.0,0.1,0.17,0.1,0.18,0.55,0.57,3137.69,0.34,3137.69,0.11,0.4,0.16,0.41,0.14,0.63,0.2,0.53,0.46,3137.69,0.09,0.01,0.22,0.43,0.06,3137.69,0.51,0.08,0.23,0.41,0.14,186.38077236221787
1,3,2,4,1,2,6,1,1,1,1,1,0.1589041095890411,0.16027397260273973,160000.0,-0.0,0.18,-0.0,0.24,0.53,0.44,3102.47,0.34,3102.47,0.08,0.42,0.12,0.3,0.16,0.6,0.23,0.49,0.43,3102.47,0.06,-0.02,0.2,0.39,0.06,3102.47,0.53,0.11,0.2,0.3,0.19,188.05476816945216
2,1,4,4,2,1,6,1,2,2,2,1,0.1506849315068493,0.1506849315068493,160000.0,-0.02,0.24,-0.02,0.22,0.46,0.54,911.76,0.0,911.76,0.0,0.14,0.25,0.55,0.22,0.49,0.29,0.59,0.01,911.76,0.0,-0.13,0.14,0.41,0.05,911.77,0.0,0.12,0.2,0.55,0.22,191.0696846112277
1,2,8,4,1,1,4,2,1,2,2,1,0.1506849315068493,0.1506849315068493,161750.0,0.77,0.24,0.09,0.13,0.51,0.67,2887.92,0.0,2887.93,0.0,0.6,0.16,0.58,0.3,0.66,0.19,0.53,0.03,2887.92,0.0,0.49,0.22,0.42,0.07,2887.96,0.0,0.64,0.2,0.37,0.15,181.1361063027226
2,1,8,4,1,3,7,2,2,1,2,1,0.1324200913242009,0.1324200913242009,164000.0,0.77,0.25,0.77,0.31,0.48,0.59,1466.96,0.31,1466.95,0.09,0.58,0.26,0.57,0.23,0.67,0.18,0.61,1.0,1466.96,0.04,0.46,0.13,0.46,0.04,1466.96,0.52,0.68,0.35,0.57,0.23,145.845619109264
2,1,8,1,2,3,3,1,1,2,1,1,0.1324200913242009,0.1324200913242009,150000.0,0.74,0.23,0.74,0.28,0.46,0.66,1611.05,0.27,1611.03,0.04,0.46,0.23,0.43,0.26,0.63,0.26,0.57,0.01,1611.05,0.01,0.4,0.26,0.43,0.04,1611.05,0.45,0.64,0.38,0.43,0.24,143.4397484935979
2,1,9,4,1,4,8,1,1,2,1,1,0.136986301369863,0.136986301369863,165000.0,0.11,0.27,0.11,0.22,0.52,0.57,1455.79,0.32,1455.79,0.07,0.61,0.24,0.58,0.24,0.65,0.21,0.58,0.45,1455.79,0.05,0.46,0.12,0.49,0.03,1455.79,0.54,0.67,0.35,0.58,0.24,154.5598489490353
1,4,7,1,1,1,8,1,2,2,2,1,0.15205479452054796,0.15205479452054796,165000.0,0.77,0.28,0.13,0.19,0.54,0.5,4655.59,0.0,4655.6,0.0,0.53,0.27,0.48,0.37,0.64,0.28,0.52,0.02,4655.6,0.0,0.39,0.18,0.36,0.06,4655.66,0.0,0.61,0.18,0.25,0.29,157.99919092324808
2,4,2,1,1,4,5,1,1,2,2,1,0.1324200913242009,0.136986301369863,168000.0,0.76,0.3,0.15,0.18,0.47,0.59,908.04,0.34,908.04,0.1,0.68,0.24,0.7,0.25,0.68,0.21,0.63,0.44,908.04,0.07,0.52,0.18,0.44,0.55,908.05,1.0,0.67,0.39,0.5,0.18,166.7078292182026
1,4,9,4,1,5,6,2,1,2,2,1,0.16027397260273973,0.1589041095890411,162000.0,0.82,0.32,0.02,0.16,0.52,0.47,2933.6,0.35,2933.61,0.12,0.63,0.15,0.6,0.24,0.68,0.23,0.55,0.47,2933.61,0.09,0.52,0.2,0.44,0.05,2933.61,0.54,0.67,0.19,0.48,0.11,174.17902814112915
1,4,1,3,2,3,1,1,2,1,2,1,0.15811088295687886,0.1601642710472279,162500.0,0.8,0.26,0.8,0.26,0.52,0.48,2676.48,0.04,2676.46,0.1,0.58,0.11,0.61,0.15,0.64,0.15,0.49,0.03,2676.48,0.1,0.49,0.19,0.47,0.09,2676.46,0.52,0.63,0.42,0.61,0.15,188.0147128449782
2,4,5,2,2,3,6,2,2,1,2,1,0.1506849315068493,0.1461187214611872,163000.0,0.74,0.16,0.74,0.27,0.49,0.54,1413.51,0.31,1413.5,0.03,0.61,0.25,0.59,0.25,0.67,0.22,0.63,1.0,1413.52,0.01,0.46,0.25,0.44,0.06,1413.51,0.5,0.67,0.37,0.42,0.19,146.78966048037577
2,4,6,4,2,5,6,2,1,1,1,1,0.1643835616438356,0.1506849315068493,162000.0,0.79,0.24,0.79,0.24,0.41,0.47,1263.34,0.32,1263.34,0.06,0.65,0.25,0.64,0.24,0.66,0.27,0.63,1.0,1263.34,0.03,0.52,0.27,0.45,0.05,1263.35,0.49,0.72,0.17,0.64,0.24,143.38308137393545
2,3,4,1,2,3,1,1,2,1,1,1,0.1506849315068493,0.1506849315068493,164000.0,0.05,0.16,0.05,0.25,0.43,0.47,1145.31,0.05,1145.3,0.11,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.32,0.08,-0.01,0.2,0.46,0.08,1145.31,0.5,0.12,0.21,0.46,0.2,201.06499287521916
2,1,2,4,2,2,2,1,2,2,1,1,0.1415525114155251,0.136986301369863,153500.0,0.22,0.24,0.22,0.25,0.5,0.61,1351.25,0.29,1351.25,0.05,0.42,0.2,0.54,0.22,0.66,0.24,0.58,0.01,1351.25,0.04,0.43,0.26,0.46,0.04,1351.25,0.48,0.13,0.15,0.54,0.24,161.57499347422163
2,4,3,1,2,3,7,1,1,1,1,1,0.1598173515981735,0.1643835616438356,165000.0,0.75,0.16,0.75,0.32,0.47,0.46,1517.5,0.32,1517.48,0.03,0.58,0.24,0.57,0.25,0.69,0.29,0.65,1.0,1517.5,0.02,0.41,0.43,0.47,0.04,1517.5,0.5,0.68,0.33,0.57,0.24,143.55955834003626
1,1,8,3,2,3,3,2,1,2,2,1,0.17534246575342466,0.17534246575342466,153000.0,0.73,0.24,0.73,0.24,0.51,0.5,4411.7,0.3,4411.66,0.02,0.55,0.19,0.52,0.26,0.63,0.21,0.51,0.01,4411.71,0.03,0.42,0.26,0.42,0.07,4411.68,0.48,0.61,0.4,0.52,0.24,154.40377942826657
1,3,5,1,1,4,3,2,1,2,1,1,0.1643835616438356,0.1643835616438356,154000.0,0.7,0.2,0.7,0.28,0.49,0.54,4798.44,0.3,4798.45,0.03,0.55,0.2,0.53,0.26,0.63,0.21,0.52,0.01,4798.44,0.03,0.42,0.27,0.42,0.07,4798.46,0.48,0.61,0.4,0.53,0.25,155.45124645123198
1,3,4,3,1,3,7,1,1,2,2,1,0.1643835616438356,0.16164383561643836,162000.0,0.11,0.21,0.11,0.29,0.55,0.56,4075.9,0.35,4075.86,0.06,0.41,0.17,0.3,0.21,0.65,0.27,0.56,0.46,4075.91,0.04,-0.02,0.18,0.39,0.54,4075.88,1.0,0.12,0.16,0.3,0.21,166.54792392586967
2,4,8,3,2,1,5,1,2,1,2,1,0.1324200913242009,0.1324200913242009,157000.0,0.76,0.29,0.1,0.24,0.47,0.56,1239.43,0.0,1239.44,0.0,0.58,0.29,0.59,0.31,0.67,0.22,0.61,0.02,1239.44,0.0,0.5,0.19,0.48,0.42,1239.45,0.0,0.66,0.21,0.43,0.24,150.47767204009355
2,3,9,2,1,2,8,2,1,1,1,1,0.136986301369863,0.1415525114155251,163990.0,0.27,0.25,0.27,0.25,0.5,0.63,1427.42,0.3,1427.42,0.07,0.56,0.23,0.53,0.23,0.66,0.2,0.58,0.45,1427.42,0.03,0.43,0.14,0.47,0.03,1427.43,0.5,0.66,0.35,0.53,0.23,156.48359836579027
2,1,7,3,1,1,6,1,2,2,2,1,0.1324200913242009,0.1324200913242009,162000.0,-0.02,0.07,-0.02,0.11,0.47,0.53,912.68,0.0,912.69,0.0,0.14,0.25,0.55,0.21,0.49,0.27,0.6,0.01,912.69,0.0,-0.13,0.14,0.42,0.05,912.7,0.0,0.13,0.2,0.55,0.21,191.09139524458078
2,4,1,2,1,4,5,1,1,2,1,1,0.17721518987341772,0.17721518987341772,176000.0,0.79,0.25,0.79,0.34,0.55,0.6,646.9,0.37,646.9,0.11,0.69,0.21,0.72,0.28,0.68,0.2,0.6,0.42,646.9,0.08,0.49,0.1,0.4,0.47,646.9,1.0,0.68,0.33,0.72,0.28,169.6454527072537
2,3,3,1,1,3,3,1,2,1,2,1,0.1278538812785388,0.1232876712328767,150000.0,0.72,0.35,0.72,0.34,0.45,0.66,1647.54,0.27,1647.53,0.04,0.46,0.23,0.44,0.24,0.63,0.29,0.58,0.01,1647.55,0.02,0.41,0.27,0.43,0.04,1647.54,0.45,0.64,0.38,0.44,0.23,143.069462468926
1,1,3,2,1,5,3,2,2,2,2,1,0.16301369863013698,0.16164383561643836,154000.0,0.7,0.35,0.7,0.29,0.48,0.59,4830.73,0.31,4830.74,0.03,0.54,0.2,0.53,0.25,0.63,0.24,0.52,0.01,4830.74,0.03,0.41,0.26,0.42,0.07,4830.75,0.48,0.61,0.4,0.53,0.25,154.46308718850713
1,2,7,3,1,3,7,2,1,1,1,1,0.15342465753424658,0.1547945205479452,160000.0,0.8,0.27,0.0,0.2,0.55,0.59,4226.34,0.33,4226.31,0.06,0.6,0.23,0.5,0.35,0.67,0.29,0.56,0.47,4226.35,0.04,0.49,0.28,0.39,0.05,4226.32,1.0,0.66,0.16,0.25,0.26,153.88146726746214
1,2,3,2,1,2,3,1,2,2,2,1,0.15753424657534246,0.1547945205479452,153000.0,0.7,0.35,0.7,0.33,0.49,0.53,5501.44,0.3,5501.44,0.03,0.53,0.25,0.53,0.27,0.65,0.24,0.54,0.01,5501.44,0.03,0.43,0.24,0.4,0.07,5501.45,0.48,0.59,0.38,0.53,0.28,153.19484190917117
2,1,9,2,2,2,4,1,1,2,2,1,0.136986301369863,0.1415525114155251,160000.0,-0.06,0.08,-0.06,0.11,0.42,0.48,842.34,0.32,842.34,0.09,0.18,0.26,0.4,0.21,0.56,0.2,0.63,0.02,842.34,0.04,-0.04,0.22,0.41,0.08,842.34,0.47,0.14,0.22,0.4,0.21,203.76236157265654
1,1,8,3,2,4,6,2,2,1,2,1,0.17534246575342466,0.17534246575342466,165000.0,0.0,0.14,0.0,0.15,0.53,0.52,3035.11,0.36,3035.11,0.12,0.44,0.12,0.47,0.11,0.62,0.25,0.48,0.02,3035.11,0.07,-0.04,0.23,0.43,0.06,3035.12,0.53,0.1,0.23,0.47,0.11,188.76746701243053
1,2,7,1,2,3,3,1,2,2,2,1,0.15205479452054796,0.1506849315068493,151200.0,0.73,0.24,0.73,0.26,0.5,0.5,5199.12,0.3,5199.06,0.03,0.54,0.22,0.52,0.27,0.64,0.19,0.53,0.01,5199.13,0.03,0.4,0.19,0.4,0.07,5199.09,0.47,0.61,0.16,0.52,0.25,153.463771295599
1,3,4,2,1,2,8,2,1,2,1,1,0.1643835616438356,0.16164383561643836,160000.0,0.06,0.21,0.06,0.26,0.49,0.58,3911.03,0.34,3911.03,0.06,0.51,0.15,0.28,0.22,0.63,0.26,0.52,0.43,3911.03,0.04,-0.0,0.19,0.36,0.54,3911.04,0.52,0.13,0.19,0.28,0.21,168.64102062330554
2,1,4,3,2,5,8,1,1,2,2,1,0.1506849315068493,0.1415525114155251,163000.0,0.75,0.39,0.53,0.34,0.47,0.58,1389.36,0.3,1389.37,0.05,0.56,0.21,0.54,0.24,0.66,0.2,0.6,0.46,1389.36,0.04,0.44,0.14,0.51,0.03,1389.37,0.51,0.67,0.36,0.54,0.24,149.42478780439575
1,1,6,1,1,5,4,1,2,1,2,1,0.15616438356164383,0.15342465753424658,158000.0,0.04,0.13,0.04,0.15,0.51,0.44,2854.74,0.03,2854.75,0.1,0.41,0.16,0.39,0.17,0.65,0.15,0.54,0.01,2854.74,0.09,-0.04,0.22,0.48,0.07,2854.75,0.51,0.11,0.21,0.39,0.14,194.54857274103173
