missing_value,normalization,outlier,fselection,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
7,2,2,1,1,0.16164383561643836,0.16164383561643836,160750.0,0.78,0.16,0.6,0.37,0.54,0.58,4977.74,0.37,4977.75,0.07,0.59,0.16,0.56,0.25,0.75,0.2,0.62,0.01,4977.74,0.02,0.52,0.23,0.42,0.05,4977.75,0.2,0.66,0.11,0.64,0.2,156.163148111075
7,2,3,1,1,0.16164383561643836,0.16164383561643836,154000.0,0.77,0.26,0.57,0.36,0.52,0.61,5555.65,0.32,5555.64,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.64,0.03,0.5,0.26,0.43,0.06,5555.65,0.23,0.64,0.13,0.62,0.23,151.37147054848643
7,2,4,1,1,0.16164383561643836,0.16164383561643836,161500.0,0.79,0.21,0.53,0.38,0.47,0.59,2857.06,0.05,2857.06,0.13,0.65,0.2,0.61,0.16,0.73,0.15,0.6,0.02,2857.06,0.1,0.53,0.16,0.46,0.52,2857.06,0.27,0.66,0.2,0.65,0.24,190.2935045938228
7,2,5,1,1,0.16164383561643836,0.16164383561643836,159500.0,0.81,0.22,0.56,0.37,0.5,0.63,2730.07,0.04,2730.07,0.13,0.68,0.22,0.64,0.16,0.77,0.16,0.6,0.48,2730.07,0.09,0.56,0.15,0.47,0.52,2730.07,0.27,0.68,0.48,0.68,0.26,176.72668090058917
7,2,6,1,1,0.16164383561643836,0.16164383561643836,167750.0,0.82,0.2,0.59,0.36,0.51,0.57,3352.61,0.04,3352.61,0.11,0.67,0.17,0.63,0.23,0.74,0.2,0.6,0.44,3352.61,0.07,0.56,0.13,0.47,0.49,3352.61,0.26,0.7,0.44,0.68,0.23,169.91441840859392
7,2,7,1,1,0.16164383561643836,0.16164383561643836,173000.0,0.82,0.18,0.6,0.33,0.52,0.58,3505.82,0.04,3505.82,0.1,0.67,0.22,0.65,0.2,0.74,0.19,0.59,0.43,3505.82,0.06,0.57,0.13,0.46,0.5,3505.82,0.25,0.71,0.43,0.69,0.24,169.0170228929513
7,2,8,1,1,0.16164383561643836,0.16164383561643836,173750.0,0.81,0.18,0.6,0.38,0.52,0.55,3545.22,0.04,3545.22,0.1,0.68,0.21,0.65,0.2,0.76,0.19,0.61,0.01,3545.21,0.06,0.61,0.12,0.45,0.49,3545.22,0.24,0.72,0.43,0.69,0.19,168.30236252323652
7,3,1,1,1,0.16164383561643836,0.16164383561643836,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.9,0.05,3575.87,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.87,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.76727243566665
7,3,2,1,1,0.16164383561643836,0.16164383561643836,160750.0,0.78,0.16,0.6,0.37,0.54,0.58,4977.77,0.37,4977.73,0.07,0.59,0.16,0.56,0.25,0.75,0.2,0.62,0.01,4977.72,0.02,0.52,0.23,0.42,0.05,4977.74,0.2,0.66,0.11,0.64,0.2,156.163148111075
7,3,3,1,1,0.16164383561643836,0.16164383561643836,154000.0,0.77,0.26,0.57,0.36,0.52,0.61,5555.68,0.32,5555.62,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.62,0.03,0.5,0.26,0.43,0.06,5555.63,0.23,0.64,0.13,0.62,0.23,151.37147054848643
7,3,4,1,1,0.16164383561643836,0.16164383561643836,163200.0,0.79,0.21,0.54,0.4,0.48,0.55,2878.58,0.05,2878.56,0.13,0.66,0.18,0.63,0.16,0.73,0.15,0.59,0.02,2878.56,0.1,0.54,0.15,0.47,0.51,2878.56,0.29,0.66,0.46,0.65,0.25,188.89213409514576
7,3,5,1,1,0.16164383561643836,0.16164383561643836,160500.0,0.82,0.21,0.58,0.39,0.52,0.54,3171.0,0.04,3170.97,0.14,0.67,0.22,0.63,0.16,0.73,0.15,0.57,0.01,3170.97,0.09,0.55,0.14,0.48,0.08,3170.97,0.28,0.7,0.47,0.7,0.28,168.98028005463087
7,3,6,1,1,0.16164383561643836,0.16164383561643836,169495.0,0.82,0.2,0.59,0.36,0.53,0.66,3335.44,0.04,3335.41,0.13,0.67,0.21,0.63,0.21,0.75,0.25,0.57,0.01,3335.41,0.08,0.56,0.13,0.47,0.5,3335.41,0.28,0.7,0.43,0.7,0.26,171.17643467692798
7,3,7,1,1,0.16164383561643836,0.16164383561643836,171000.0,0.82,0.19,0.6,0.35,0.53,0.5,3403.38,0.4,3403.35,0.1,0.68,0.19,0.66,0.23,0.75,0.21,0.6,0.01,3403.35,0.06,0.6,0.12,0.47,0.51,3403.35,0.27,0.72,0.44,0.71,0.23,168.53551211261112
7,3,8,1,1,0.16164383561643836,0.16164383561643836,171000.0,0.81,0.18,0.6,0.33,0.53,0.59,3477.9,0.4,3477.87,0.09,0.68,0.22,0.65,0.27,0.75,0.21,0.6,0.01,3477.87,0.06,0.6,0.26,0.46,0.51,3477.88,0.24,0.72,0.44,0.7,0.21,168.3913504467522
7,4,1,1,1,0.16164383561643836,0.16164383561643836,163500.0,0.8,0.22,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,187.5387337883477,,,,
7,4,2,1,1,0.16164383561643836,0.16164383561643836,160750.0,0.78,0.16,4977.7,0.37,4977.72,0.07,0.59,0.16,0.56,0.25,0.62,0.01,4977.71,0.02,0.52,0.23,0.42,0.05,4977.73,0.2,0.66,0.11,0.64,0.2,164.8458798778102,,,,,,
7,4,3,1,1,0.16164383561643836,0.16164383561643836,154000.0,0.76,0.26,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,159.51180494962995,,,,,,
7,4,4,1,1,0.16164383561643836,0.16164383561643836,167750.0,0.8,0.22,2901.16,0.05,2901.16,0.13,0.65,0.15,0.61,0.15,0.73,0.15,0.59,0.03,2901.16,0.11,0.54,0.17,0.48,0.08,2901.17,0.29,0.65,0.45,0.65,0.26,189.11447958116304,,,,
7,4,5,1,1,0.16164383561643836,0.16164383561643836,165000.0,0.8,0.19,2809.28,0.04,2809.29,0.13,0.68,0.2,0.65,0.21,0.77,0.15,0.59,0.01,2809.28,0.11,0.57,0.15,0.49,0.08,2809.29,0.29,0.68,0.45,0.68,0.27,179.73103155079494,,,,
7,4,6,1,1,0.16164383561643836,0.16164383561643836,167250.0,0.82,0.21,2949.45,0.04,2949.46,0.13,0.68,0.19,0.65,0.17,0.76,0.19,0.6,0.45,2949.46,0.11,0.57,0.14,0.5,0.5,2949.47,0.28,0.7,0.46,0.7,0.25,178.53910629943323,,,,
7,4,7,1,1,0.16164383561643836,0.16164383561643836,169495.0,0.8,0.21,2840.84,0.38,2840.84,0.12,0.67,0.13,0.64,0.23,0.75,0.16,0.61,0.45,2840.84,0.09,0.57,0.14,0.48,0.48,2840.85,0.3,0.68,0.44,0.67,0.23,191.250893646886,,,,
7,4,8,1,1,0.16164383561643836,0.16164383561643836,175000.0,0.79,0.18,3097.37,0.04,3097.38,0.11,0.66,0.18,0.64,0.15,0.75,0.2,0.6,0.42,3097.37,0.07,0.57,0.13,0.44,0.48,3097.39,0.27,0.67,0.41,0.65,0.24,190.34393408612377,,,,
7,5,1,1,1,0.16164383561643836,0.16164383561643836,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.76727243566665
7,5,2,1,1,0.16164383561643836,0.16164383561643836,160750.0,0.78,0.16,0.6,0.37,0.54,0.58,4977.7,0.37,4977.72,0.07,0.59,0.16,0.56,0.25,0.62,0.01,4977.71,0.02,0.52,0.23,0.42,0.05,4977.73,0.2,0.66,0.11,0.64,0.2,164.11230712476765,,
7,5,3,1,1,0.16164383561643836,0.16164383561643836,154000.0,0.76,0.26,0.57,0.39,0.51,0.69,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,157.67861601318572,,
7,5,4,1,1,0.16164383561643836,0.16164383561643836,161500.0,0.79,0.22,0.55,0.33,0.49,0.57,2824.68,0.04,2824.69,0.12,0.65,0.19,0.62,0.15,0.74,0.17,0.61,0.03,2824.68,0.1,0.57,0.16,0.46,0.08,2824.69,0.27,0.66,0.46,0.65,0.25,190.22843293403542
7,5,5,1,1,0.16164383561643836,0.16164383561643836,160500.0,0.8,0.21,0.56,0.38,0.5,0.58,2689.12,0.04,2689.13,0.13,0.69,0.22,0.65,0.22,0.78,0.17,0.61,0.48,2689.12,0.1,0.59,0.14,0.49,0.52,2689.13,0.3,0.69,0.47,0.69,0.26,177.66168253812913
7,5,6,1,1,0.16164383561643836,0.16164383561643836,165375.0,0.82,0.22,0.61,0.37,0.52,0.57,2976.23,0.04,2976.23,0.12,0.69,0.21,0.66,0.2,0.77,0.16,0.61,0.46,2976.23,0.1,0.58,0.14,0.47,0.49,2976.24,0.3,0.71,0.46,0.7,0.29,174.92135421446767
7,5,7,1,1,0.16164383561643836,0.16164383561643836,172200.0,0.81,0.2,0.57,0.32,0.48,0.54,2908.84,0.4,2908.85,0.11,0.69,0.14,0.66,0.22,0.79,0.19,0.63,0.01,2908.84,0.07,0.61,0.14,0.47,0.49,2908.86,0.27,0.71,0.45,0.68,0.22,177.57319637336258
7,5,8,1,1,0.16164383561643836,0.16164383561643836,172500.0,0.8,0.19,0.57,0.36,0.47,0.53,2991.64,0.04,2991.65,0.11,0.68,0.14,0.65,0.16,0.76,0.14,0.61,0.02,2991.64,0.06,0.61,0.13,0.46,0.49,2991.65,0.25,0.71,0.44,0.68,0.2,187.84344074941177
8,1,1,1,1,0.16301369863013698,0.16301369863013698,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.79,0.0,3575.8,0.0,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.79,0.0,0.56,0.17,0.48,0.08,3575.83,0.0,0.65,0.2,0.64,0.26,186.813936524877
8,1,2,1,1,0.16301369863013698,0.16301369863013698,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5015.41,0.0,5015.42,0.0,0.59,0.2,0.55,0.2,0.76,0.23,0.62,0.01,5015.42,0.0,0.53,0.23,0.42,0.06,5015.49,0.0,0.66,0.1,0.64,0.21,155.89413197439166
8,1,3,1,1,0.16301369863013698,0.16301369863013698,159000.0,0.81,0.19,0.6,0.42,0.55,0.62,4638.67,0.0,4638.68,0.0,0.63,0.22,0.59,0.27,0.72,0.22,0.59,0.02,4638.68,0.0,0.52,0.27,0.46,0.55,4638.74,0.0,0.68,0.44,0.66,0.29,160.66757153362948
8,1,4,1,1,0.16301369863013698,0.16301369863013698,165375.0,0.81,0.21,0.57,0.34,0.51,0.57,2727.66,0.0,2727.66,0.0,0.68,0.2,0.65,0.2,0.77,0.17,0.58,0.02,2727.66,0.0,0.56,0.17,0.48,0.08,2727.69,0.0,0.66,0.2,0.65,0.23,181.98578924375192
8,1,5,1,1,0.16301369863013698,0.16301369863013698,165000.0,0.81,0.21,0.57,0.32,0.54,0.58,3314.35,0.0,3314.36,0.0,0.67,0.23,0.63,0.21,0.74,0.25,0.61,0.02,3314.36,0.0,0.58,0.16,0.47,0.08,3314.39,0.0,0.68,0.17,0.71,0.26,170.1548853775648
8,1,6,1,1,0.16301369863013698,0.16301369863013698,167250.0,0.83,0.21,0.59,0.32,0.56,0.59,3769.39,0.0,3769.4,0.0,0.64,0.2,0.61,0.33,0.75,0.19,0.62,0.02,3769.4,0.0,0.56,0.15,0.46,0.07,3769.44,0.0,0.68,0.18,0.72,0.26,163.0275155612685
8,1,7,1,1,0.16301369863013698,0.16301369863013698,173000.0,0.82,0.19,0.58,0.32,0.56,0.56,3941.63,0.0,3941.64,0.0,0.63,0.16,0.6,0.29,0.74,0.28,0.61,0.02,3941.64,0.0,0.55,0.15,0.45,0.08,3941.69,0.0,0.69,0.16,0.72,0.24,164.0784128243697
8,1,8,1,1,0.16301369863013698,0.16301369863013698,172500.0,0.8,0.18,0.57,0.32,0.55,0.61,4287.66,0.0,4287.67,0.0,0.6,0.21,0.6,0.29,0.73,0.29,0.61,0.02,4287.67,0.0,0.53,0.15,0.45,0.08,4287.72,0.0,0.67,0.15,0.7,0.19,162.4176528486852
8,2,1,1,1,0.16301369863013698,0.16301369863013698,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.89,0.05,3575.89,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.89,0.1,0.56,0.17,0.48,0.08,3575.89,0.28,0.65,0.2,0.64,0.26,186.81393652487694
8,2,2,1,1,0.16301369863013698,0.16301369863013698,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5015.56,0.37,5015.56,0.07,0.59,0.2,0.55,0.2,0.76,0.23,0.62,0.01,5015.55,0.02,0.53,0.23,0.42,0.06,5015.57,0.2,0.66,0.1,0.64,0.21,155.89413197439166
8,2,3,1,1,0.16301369863013698,0.16301369863013698,154000.0,0.77,0.27,0.57,0.36,0.52,0.61,5555.65,0.32,5555.64,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.64,0.03,0.5,0.26,0.43,0.06,5555.65,0.23,0.64,0.13,0.62,0.23,151.48895447065624
8,2,4,1,1,0.16301369863013698,0.16301369863013698,161750.0,0.79,0.21,0.53,0.36,0.47,0.55,2875.38,0.05,2875.38,0.13,0.66,0.17,0.62,0.19,0.73,0.15,0.59,0.02,2875.38,0.1,0.53,0.16,0.45,0.52,2875.38,0.28,0.66,0.46,0.65,0.23,189.95876697027109
8,2,5,1,1,0.16301369863013698,0.16301369863013698,159250.0,0.81,0.21,0.56,0.4,0.5,0.58,2736.28,0.04,2736.28,0.13,0.68,0.2,0.65,0.27,0.77,0.15,0.6,0.48,2736.28,0.1,0.56,0.15,0.47,0.52,2736.28,0.27,0.68,0.48,0.68,0.26,176.49474807387838
8,2,6,1,1,0.16301369863013698,0.16301369863013698,167750.0,0.83,0.2,0.59,0.37,0.51,0.56,3362.56,0.04,3362.56,0.11,0.67,0.19,0.64,0.22,0.74,0.21,0.59,0.44,3362.56,0.07,0.56,0.13,0.47,0.49,3362.56,0.26,0.7,0.44,0.69,0.23,169.29974777012953
8,2,7,1,1,0.16301369863013698,0.16301369863013698,173250.0,0.82,0.18,0.6,0.33,0.52,0.55,3519.85,0.04,3519.85,0.1,0.67,0.21,0.65,0.23,0.74,0.21,0.59,0.43,3519.85,0.06,0.57,0.13,0.46,0.5,3519.85,0.25,0.71,0.43,0.69,0.21,169.02747159834684
8,2,8,1,1,0.16301369863013698,0.16301369863013698,173750.0,0.81,0.18,0.6,0.38,0.52,0.55,3545.22,0.04,3545.22,0.1,0.68,0.21,0.65,0.2,0.76,0.19,0.61,0.01,3545.21,0.06,0.61,0.12,0.45,0.49,3545.22,0.24,0.72,0.43,0.69,0.19,168.39539351829342
8,3,1,1,1,0.16301369863013698,0.16301369863013698,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.9,0.05,3575.87,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.87,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.81393652487694
8,3,2,1,1,0.16301369863013698,0.16301369863013698,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5015.59,0.37,5015.54,0.07,0.59,0.2,0.55,0.2,0.76,0.23,0.62,0.01,5015.54,0.02,0.53,0.23,0.42,0.06,5015.55,0.2,0.66,0.1,0.64,0.21,155.89413197439166
8,3,3,1,1,0.16301369863013698,0.16301369863013698,154000.0,0.77,0.27,0.57,0.36,0.52,0.61,5555.68,0.32,5555.62,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.62,0.03,0.5,0.26,0.43,0.06,5555.63,0.23,0.64,0.13,0.62,0.23,151.48895447065624
8,3,4,1,1,0.16301369863013698,0.16301369863013698,163750.0,0.79,0.21,0.54,0.38,0.48,0.58,2893.79,0.05,2893.77,0.13,0.66,0.2,0.63,0.16,0.73,0.15,0.59,0.02,2893.77,0.1,0.54,0.15,0.46,0.51,2893.77,0.29,0.66,0.46,0.64,0.24,188.6867094767579
8,3,5,1,1,0.16301369863013698,0.16301369863013698,161250.0,0.82,0.21,0.58,0.36,0.52,0.6,3186.42,0.04,3186.39,0.14,0.68,0.2,0.63,0.19,0.74,0.18,0.57,0.01,3186.39,0.09,0.55,0.14,0.47,0.07,3186.39,0.28,0.7,0.47,0.7,0.29,168.20559072920994
8,3,6,1,1,0.16301369863013698,0.16301369863013698,169000.0,0.82,0.2,0.59,0.38,0.53,0.65,3317.59,0.04,3317.56,0.13,0.67,0.19,0.63,0.21,0.74,0.21,0.57,0.01,3317.56,0.08,0.56,0.12,0.47,0.5,3317.56,0.28,0.7,0.44,0.71,0.26,171.21282569590974
8,3,7,1,1,0.16301369863013698,0.16301369863013698,171000.0,0.82,0.19,0.6,0.32,0.53,0.55,3407.13,0.04,3407.1,0.1,0.68,0.16,0.66,0.25,0.75,0.19,0.6,0.01,3407.1,0.06,0.6,0.12,0.47,0.51,3407.1,0.27,0.72,0.44,0.71,0.24,168.65442588656975
8,3,8,1,1,0.16301369863013698,0.16301369863013698,171500.0,0.82,0.18,0.6,0.36,0.53,0.54,3484.85,0.41,3484.82,0.09,0.68,0.26,0.65,0.29,0.75,0.21,0.6,0.01,3484.81,0.06,0.6,0.26,0.46,0.5,3484.82,0.24,0.72,0.43,0.7,0.21,168.560204802071
8,4,1,1,1,0.16301369863013698,0.16301369863013698,163500.0,0.8,0.21,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,187.5840407979818,,,,
8,4,2,1,1,0.16301369863013698,0.16301369863013698,160000.0,0.78,0.17,5015.51,0.37,5015.53,0.07,0.59,0.2,0.55,0.2,0.62,0.01,5015.52,0.02,0.53,0.23,0.42,0.06,5015.54,0.2,0.66,0.1,0.64,0.21,164.52704949248482,,,,,,
8,4,3,1,1,0.16301369863013698,0.16301369863013698,154000.0,0.76,0.27,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,159.54058545199254,,,,,,
8,4,4,1,1,0.16301369863013698,0.16301369863013698,167250.0,0.8,0.21,2898.25,0.04,2898.26,0.13,0.65,0.14,0.61,0.15,0.73,0.15,0.59,0.03,2898.25,0.11,0.54,0.17,0.49,0.08,2898.26,0.29,0.65,0.45,0.65,0.25,189.5880501381422,,,,
8,4,5,1,1,0.16301369863013698,0.16301369863013698,165000.0,0.8,0.2,2819.83,0.04,2819.83,0.13,0.69,0.2,0.65,0.17,0.77,0.14,0.59,0.01,2819.83,0.11,0.57,0.15,0.49,0.08,2819.84,0.29,0.68,0.45,0.68,0.24,179.36063784385942,,,,
8,4,6,1,1,0.16301369863013698,0.16301369863013698,167250.0,0.82,0.21,2963.38,0.04,2963.39,0.13,0.68,0.2,0.65,0.21,0.76,0.17,0.6,0.45,2963.39,0.11,0.56,0.14,0.5,0.5,2963.4,0.28,0.7,0.46,0.7,0.24,178.3202835361587,,,,
8,4,7,1,1,0.16301369863013698,0.16301369863013698,169995.0,0.8,0.21,2859.45,0.39,2859.46,0.12,0.67,0.14,0.64,0.18,0.75,0.15,0.61,0.45,2859.45,0.09,0.57,0.14,0.48,0.48,2859.46,0.3,0.68,0.44,0.67,0.23,190.87363808131715,,,,
8,4,8,1,1,0.16301369863013698,0.16301369863013698,175000.0,0.79,0.18,3084.66,0.04,3084.67,0.11,0.66,0.12,0.64,0.14,0.75,0.19,0.6,0.42,3084.66,0.07,0.56,0.13,0.44,0.48,3084.67,0.27,0.67,0.41,0.65,0.22,190.2989485426773,,,,
8,5,1,1,1,0.16301369863013698,0.16301369863013698,163500.0,0.8,0.21,0.55,0.44,0.51,0.6,3575.85,0.05,3575.86,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.85,0.1,0.56,0.17,0.48,0.08,3575.87,0.28,0.65,0.2,0.64,0.26,186.81393652487694
8,5,2,1,1,0.16301369863013698,0.16301369863013698,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5015.51,0.37,5015.53,0.07,0.59,0.2,0.55,0.2,0.62,0.01,5015.52,0.02,0.53,0.23,0.42,0.06,5015.54,0.2,0.66,0.1,0.64,0.21,163.6963483457259,,
8,5,3,1,1,0.16301369863013698,0.16301369863013698,154000.0,0.76,0.27,0.57,0.39,0.51,0.69,5628.95,0.32,5628.97,0.05,0.54,0.26,0.5,0.22,0.59,0.01,5628.96,0.02,0.5,0.26,0.44,0.07,5628.98,0.23,0.64,0.13,0.62,0.25,157.71422334484794,,
8,5,4,1,1,0.16301369863013698,0.16301369863013698,163200.0,0.79,0.21,0.55,0.37,0.49,0.54,2854.88,0.04,2854.88,0.13,0.66,0.17,0.62,0.16,0.74,0.15,0.6,0.03,2854.88,0.1,0.56,0.16,0.46,0.09,2854.89,0.28,0.66,0.46,0.65,0.23,189.55663766466287
8,5,5,1,1,0.16301369863013698,0.16301369863013698,160500.0,0.8,0.21,0.56,0.35,0.5,0.67,2697.67,0.04,2697.68,0.13,0.69,0.21,0.66,0.21,0.78,0.16,0.61,0.48,2697.68,0.1,0.59,0.14,0.5,0.52,2697.69,0.3,0.69,0.47,0.69,0.25,177.4035745636386
8,5,6,1,1,0.16301369863013698,0.16301369863013698,165375.0,0.82,0.21,0.61,0.4,0.52,0.57,2989.55,0.04,2989.55,0.12,0.69,0.16,0.66,0.2,0.77,0.16,0.61,0.46,2989.55,0.1,0.58,0.14,0.47,0.49,2989.56,0.3,0.71,0.46,0.7,0.27,174.4221381708045
8,5,7,1,1,0.16301369863013698,0.16301369863013698,171500.0,0.81,0.2,0.57,0.34,0.48,0.6,2905.44,0.4,2905.44,0.11,0.69,0.16,0.67,0.21,0.79,0.15,0.63,0.01,2905.44,0.07,0.61,0.14,0.47,0.49,2905.45,0.27,0.71,0.45,0.68,0.2,177.6168415590126
8,5,8,1,1,0.16301369863013698,0.16301369863013698,172500.0,0.8,0.19,0.57,0.36,0.47,0.53,2991.64,0.04,2991.65,0.11,0.68,0.14,0.65,0.16,0.76,0.14,0.61,0.02,2991.64,0.06,0.61,0.13,0.46,0.49,2991.65,0.25,0.71,0.44,0.68,0.2,187.90663062897465
9,1,1,1,1,0.15753424657534246,0.15753424657534246,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.79,0.0,3575.8,0.0,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.79,0.0,0.56,0.17,0.48,0.08,3575.83,0.0,0.65,0.2,0.64,0.26,186.81536545583455
9,1,2,1,1,0.15753424657534246,0.15753424657534246,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5117.71,0.0,5117.72,0.0,0.59,0.18,0.55,0.24,0.74,0.25,0.62,0.01,5117.71,0.0,0.52,0.23,0.42,0.05,5117.79,0.0,0.66,0.1,0.64,0.16,155.6668022120437
9,1,3,1,1,0.15753424657534246,0.15753424657534246,159000.0,0.81,0.19,0.6,0.42,0.55,0.62,4638.67,0.0,4638.68,0.0,0.63,0.22,0.59,0.27,0.72,0.22,0.59,0.02,4638.68,0.0,0.52,0.27,0.46,0.55,4638.74,0.0,0.68,0.44,0.66,0.29,160.7199575839031
9,1,4,1,1,0.15753424657534246,0.15753424657534246,165375.0,0.81,0.21,0.57,0.34,0.51,0.57,2727.66,0.0,2727.66,0.0,0.68,0.2,0.65,0.2,0.77,0.17,0.58,0.02,2727.66,0.0,0.56,0.17,0.48,0.08,2727.69,0.0,0.66,0.2,0.65,0.23,181.98036150765697
9,1,5,1,1,0.15753424657534246,0.15753424657534246,165000.0,0.81,0.21,0.57,0.32,0.54,0.58,3314.35,0.0,3314.36,0.0,0.67,0.23,0.63,0.21,0.74,0.25,0.61,0.02,3314.36,0.0,0.58,0.16,0.47,0.08,3314.39,0.0,0.68,0.17,0.71,0.26,170.13099241232206
9,1,6,1,1,0.15753424657534246,0.15753424657534246,167250.0,0.83,0.21,0.59,0.32,0.56,0.59,3769.39,0.0,3769.4,0.0,0.64,0.2,0.61,0.33,0.75,0.19,0.62,0.02,3769.4,0.0,0.56,0.15,0.46,0.07,3769.44,0.0,0.68,0.18,0.72,0.26,163.02925053377447
9,1,7,1,1,0.15753424657534246,0.15753424657534246,173000.0,0.82,0.19,0.58,0.32,0.56,0.56,3941.63,0.0,3941.64,0.0,0.63,0.16,0.6,0.29,0.74,0.28,0.61,0.02,3941.64,0.0,0.55,0.15,0.45,0.08,3941.69,0.0,0.69,0.16,0.72,0.24,164.11107304040917
9,1,8,1,1,0.15753424657534246,0.15753424657534246,172500.0,0.8,0.18,0.57,0.32,0.55,0.61,4287.66,0.0,4287.67,0.0,0.6,0.21,0.6,0.29,0.73,0.29,0.61,0.02,4287.67,0.0,0.53,0.15,0.45,0.08,4287.72,0.0,0.67,0.15,0.7,0.19,162.47142084853814
9,2,1,1,1,0.15753424657534246,0.15753424657534246,163500.0,0.8,0.22,0.55,0.44,0.51,0.6,3575.89,0.05,3575.89,0.14,0.65,0.19,0.62,0.18,0.74,0.16,0.59,0.03,3575.89,0.1,0.56,0.17,0.48,0.08,3575.89,0.28,0.65,0.2,0.64,0.26,186.81536545583455
9,2,2,1,1,0.15753424657534246,0.15753424657534246,160000.0,0.78,0.17,0.6,0.31,0.54,0.56,5117.85,0.37,5117.85,0.07,0.59,0.18,0.55,0.24,0.74,0.25,0.62,0.01,5117.85,0.01,0.52,0.23,0.42,0.05,5117.86,0.2,0.66,0.1,0.64,0.16,155.6668022120437
9,2,3,1,1,0.15753424657534246,0.15753424657534246,154000.0,0.76,0.27,0.57,0.36,0.52,0.61,5555.65,0.32,5555.64,0.05,0.55,0.26,0.5,0.22,0.73,0.17,0.6,0.01,5555.64,0.03,0.5,0.26,0.43,0.06,5555.65,0.23,0.64,0.13,0.62,0.23,151.60986959229803
9,2,4,1,1,0.15753424657534246,0.15753424657534246,162450.0,0.79,0.22,0.53,0.31,0.47,0.59,2876.68,0.05,2876.68,0.13,0.66,0.21,0.62,0.16,0.73,0.15,0.59,0.02,2876.68,0.1,0.53,0.16,0.45,0.52,2876.68,0.28,0.66,0.46,0.65,0.24,189.78574671539954
9,2,5,1,1,0.15753424657534246,0.15753424657534246,159250.0,0.81,0.21,0.55,0.38,0.5,0.55,2747.87,0.04,2747.87,0.13,0.68,0.19,0.64,0.21,0.77,0.15,0.59,0.48,2747.87,0.09,0.55,0.15,0.47,0.52,2747.87,0.26,0.67,0.48,0.67,0.27,176.9992535963292
