mv,norm,od,sample_size,method,iterations
4.0,1.0,11.0,840,grid,8
4.0,1.0,12.0,840,grid,2
4.0,2.0,1.0,840,grid,6
4.0,2.0,2.0,840,grid,2
4.0,2.0,3.0,840,grid,1
4.0,2.0,4.0,840,grid,2
4.0,2.0,5.0,840,grid,2
4.0,2.0,6.0,840,grid,6
4.0,2.0,7.0,840,grid,3
4.0,2.0,8.0,840,grid,5
4.0,2.0,9.0,840,grid,1
4.0,2.0,10.0,840,grid,6
4.0,2.0,11.0,840,grid,10
4.0,2.0,12.0,840,grid,1
4.0,3.0,1.0,840,grid,3
4.0,3.0,2.0,840,grid,8
4.0,3.0,3.0,840,grid,11
4.0,3.0,4.0,840,grid,5
4.0,3.0,5.0,840,grid,3
4.0,3.0,6.0,840,grid,1
4.0,3.0,7.0,840,grid,2
4.0,3.0,8.0,840,grid,5
4.0,3.0,9.0,840,grid,4
4.0,3.0,10.0,840,grid,2
4.0,3.0,11.0,840,grid,5
4.0,3.0,12.0,840,grid,6
4.0,4.0,1.0,840,grid,4
4.0,4.0,2.0,840,grid,1
4.0,4.0,3.0,840,grid,1
4.0,4.0,4.0,840,grid,3
4.0,4.0,5.0,840,grid,15
4.0,4.0,6.0,840,grid,1
4.0,4.0,7.0,840,grid,9
4.0,4.0,8.0,840,grid,2
4.0,4.0,9.0,840,grid,5
4.0,4.0,10.0,840,grid,1
4.0,4.0,11.0,840,grid,9
4.0,4.0,12.0,840,grid,5
4.0,5.0,1.0,840,grid,1
4.0,5.0,2.0,840,grid,2
4.0,5.0,3.0,840,grid,2
4.0,5.0,4.0,840,grid,10
4.0,5.0,5.0,840,grid,2
4.0,5.0,6.0,840,grid,2
4.0,5.0,7.0,840,grid,11
4.0,5.0,8.0,840,grid,7
4.0,5.0,9.0,840,grid,1
4.0,5.0,10.0,840,grid,11
4.0,5.0,11.0,840,grid,3
4.0,5.0,12.0,840,grid,2
5.0,1.0,1.0,840,grid,3
5.0,1.0,2.0,840,grid,6
5.0,1.0,3.0,840,grid,2
5.0,1.0,4.0,840,grid,7
5.0,1.0,5.0,840,grid,5
5.0,1.0,6.0,840,grid,1
5.0,1.0,7.0,840,grid,3
5.0,1.0,8.0,840,grid,24
5.0,1.0,9.0,840,grid,15
5.0,1.0,10.0,840,grid,18
5.0,1.0,11.0,840,grid,2
5.0,1.0,12.0,840,grid,6
5.0,2.0,1.0,840,grid,1
5.0,2.0,2.0,840,grid,3
5.0,2.0,3.0,840,grid,14
5.0,2.0,4.0,840,grid,6
5.0,2.0,5.0,840,grid,2
5.0,2.0,6.0,840,grid,5
5.0,2.0,7.0,840,grid,8
5.0,2.0,8.0,840,grid,2
5.0,2.0,9.0,840,grid,3
5.0,2.0,10.0,840,grid,1
5.0,2.0,11.0,840,grid,5
5.0,2.0,12.0,840,grid,2
5.0,3.0,1.0,840,grid,17
5.0,3.0,2.0,840,grid,5
5.0,3.0,3.0,840,grid,8
5.0,3.0,4.0,840,grid,5
5.0,3.0,5.0,840,grid,2
5.0,3.0,6.0,840,grid,6
5.0,3.0,7.0,840,grid,16
5.0,3.0,8.0,840,grid,5
5.0,3.0,9.0,840,grid,2
5.0,3.0,10.0,840,grid,4
5.0,3.0,11.0,840,grid,3
5.0,3.0,12.0,840,grid,1
5.0,4.0,1.0,840,grid,28
5.0,4.0,2.0,840,grid,1
5.0,4.0,3.0,840,grid,12
5.0,4.0,4.0,840,grid,12
5.0,4.0,5.0,840,grid,5
5.0,4.0,6.0,840,grid,5
5.0,4.0,7.0,840,grid,1
5.0,4.0,8.0,840,grid,3
5.0,4.0,9.0,840,grid,3
5.0,4.0,10.0,840,grid,5
5.0,4.0,11.0,840,grid,4
5.0,4.0,12.0,840,grid,2
5.0,5.0,1.0,840,grid,1
5.0,5.0,2.0,840,grid,7
5.0,5.0,3.0,840,grid,2
5.0,5.0,4.0,840,grid,2
5.0,5.0,5.0,840,grid,4
5.0,5.0,6.0,840,grid,2
5.0,5.0,7.0,840,grid,2
5.0,5.0,8.0,840,grid,3
5.0,5.0,9.0,840,grid,2
5.0,5.0,10.0,840,grid,10
5.0,5.0,11.0,840,grid,1
5.0,5.0,12.0,840,grid,5
6.0,1.0,1.0,840,grid,5
6.0,1.0,2.0,840,grid,2
6.0,1.0,3.0,840,grid,8
6.0,1.0,4.0,840,grid,6
6.0,1.0,5.0,840,grid,4
6.0,1.0,6.0,840,grid,10
6.0,1.0,7.0,840,grid,1
6.0,1.0,8.0,840,grid,3
6.0,1.0,9.0,840,grid,5
6.0,1.0,10.0,840,grid,7
6.0,1.0,11.0,840,grid,18
6.0,1.0,12.0,840,grid,1
6.0,2.0,1.0,840,grid,3
6.0,2.0,2.0,840,grid,2
6.0,2.0,3.0,840,grid,15
6.0,2.0,4.0,840,grid,5
6.0,2.0,5.0,840,grid,6
6.0,2.0,6.0,840,grid,2
6.0,2.0,7.0,840,grid,2
6.0,2.0,8.0,840,grid,4
6.0,2.0,9.0,840,grid,3
6.0,2.0,10.0,840,grid,6
6.0,2.0,11.0,840,grid,5
6.0,2.0,12.0,840,grid,4
6.0,3.0,1.0,840,grid,1
6.0,3.0,2.0,840,grid,15
6.0,3.0,3.0,840,grid,5
6.0,3.0,4.0,840,grid,4
6.0,3.0,5.0,840,grid,1
6.0,3.0,6.0,840,grid,2
6.0,3.0,7.0,840,grid,7
6.0,3.0,8.0,840,grid,6
6.0,3.0,9.0,840,grid,1
6.0,3.0,10.0,840,grid,2
6.0,3.0,11.0,840,grid,1
6.0,3.0,12.0,840,grid,7
6.0,4.0,1.0,840,grid,5
6.0,4.0,2.0,840,grid,8
6.0,4.0,3.0,840,grid,1
6.0,4.0,4.0,840,grid,1
6.0,4.0,5.0,840,grid,1
6.0,4.0,6.0,840,grid,12
6.0,4.0,7.0,840,grid,1
6.0,4.0,8.0,840,grid,9
6.0,4.0,9.0,840,grid,3
6.0,4.0,10.0,840,grid,7
6.0,4.0,11.0,840,grid,5
6.0,4.0,12.0,840,grid,7
6.0,5.0,1.0,840,grid,2
6.0,5.0,2.0,840,grid,2
6.0,5.0,3.0,840,grid,9
6.0,5.0,4.0,840,grid,2
6.0,5.0,5.0,840,grid,2
6.0,5.0,6.0,840,grid,2
6.0,5.0,7.0,840,grid,1
6.0,5.0,8.0,840,grid,3
6.0,5.0,9.0,840,grid,4
6.0,5.0,10.0,840,grid,10
6.0,5.0,11.0,840,grid,3
6.0,5.0,12.0,840,grid,5
7.0,1.0,1.0,840,grid,13
7.0,1.0,2.0,840,grid,1
7.0,1.0,3.0,840,grid,11
7.0,1.0,4.0,840,grid,10
7.0,1.0,5.0,840,grid,5
7.0,1.0,6.0,840,grid,2
7.0,1.0,7.0,840,grid,21
7.0,1.0,8.0,840,grid,8
7.0,1.0,9.0,840,grid,5
7.0,1.0,10.0,840,grid,2
7.0,1.0,11.0,840,grid,31
7.0,1.0,12.0,840,grid,4
7.0,2.0,1.0,840,grid,3
7.0,2.0,2.0,840,grid,3
7.0,2.0,3.0,840,grid,16
7.0,2.0,4.0,840,grid,4
7.0,2.0,5.0,840,grid,2
7.0,2.0,6.0,840,grid,9
7.0,2.0,7.0,840,grid,5
7.0,2.0,8.0,840,grid,3
7.0,2.0,9.0,840,grid,4
7.0,2.0,10.0,840,grid,1
7.0,2.0,11.0,840,grid,3
7.0,2.0,12.0,840,grid,2
7.0,3.0,1.0,840,grid,8
7.0,3.0,2.0,840,grid,1
7.0,3.0,3.0,840,grid,5
7.0,3.0,4.0,840,grid,4
7.0,3.0,5.0,840,grid,11
7.0,3.0,6.0,840,grid,13
7.0,3.0,7.0,840,grid,1
7.0,3.0,8.0,840,grid,4
7.0,3.0,9.0,840,grid,12
7.0,3.0,10.0,840,grid,8
7.0,3.0,11.0,840,grid,4
7.0,3.0,12.0,840,grid,4
7.0,4.0,1.0,840,grid,12
7.0,4.0,2.0,840,grid,2
7.0,4.0,3.0,840,grid,11
7.0,4.0,4.0,840,grid,13
7.0,4.0,5.0,840,grid,5
7.0,4.0,6.0,840,grid,2
7.0,4.0,7.0,840,grid,10
7.0,4.0,8.0,840,grid,5
7.0,4.0,9.0,840,grid,3
7.0,4.0,10.0,840,grid,4
7.0,4.0,11.0,840,grid,10
7.0,4.0,12.0,840,grid,6
7.0,5.0,1.0,840,grid,5
7.0,5.0,2.0,840,grid,4
7.0,5.0,3.0,840,grid,4
7.0,5.0,4.0,840,grid,4
7.0,5.0,5.0,840,grid,15
7.0,5.0,6.0,840,grid,9
7.0,5.0,7.0,840,grid,5
7.0,5.0,8.0,840,grid,2
7.0,5.0,9.0,840,grid,6
7.0,5.0,10.0,840,grid,3
7.0,5.0,11.0,840,grid,12
7.0,5.0,12.0,840,grid,7
8.0,1.0,1.0,840,grid,5
8.0,1.0,2.0,840,grid,4
8.0,1.0,3.0,840,grid,1
8.0,1.0,4.0,840,grid,5
8.0,1.0,5.0,840,grid,8
8.0,1.0,6.0,840,grid,1
8.0,1.0,7.0,840,grid,13
8.0,1.0,8.0,840,grid,2
8.0,1.0,9.0,840,grid,5
8.0,1.0,10.0,840,grid,6
8.0,1.0,11.0,840,grid,9
8.0,1.0,12.0,840,grid,20
8.0,2.0,1.0,840,grid,4
8.0,2.0,2.0,840,grid,1
8.0,2.0,3.0,840,grid,2
8.0,2.0,4.0,840,grid,1
8.0,2.0,5.0,840,grid,9
8.0,2.0,6.0,840,grid,1
8.0,2.0,7.0,840,grid,2
8.0,2.0,8.0,840,grid,1
8.0,2.0,9.0,840,grid,3
8.0,2.0,10.0,840,grid,2
8.0,2.0,11.0,840,grid,7
8.0,2.0,12.0,840,grid,8
8.0,3.0,1.0,840,grid,3
8.0,3.0,2.0,840,grid,4
8.0,3.0,3.0,840,grid,22
8.0,3.0,4.0,840,grid,3
8.0,3.0,5.0,840,grid,20
8.0,3.0,6.0,840,grid,2
8.0,3.0,7.0,840,grid,5
8.0,3.0,8.0,840,grid,5
8.0,3.0,9.0,840,grid,5
8.0,3.0,10.0,840,grid,2
8.0,3.0,11.0,840,grid,4
8.0,3.0,12.0,840,grid,8
8.0,4.0,1.0,840,grid,9
8.0,4.0,2.0,840,grid,5
8.0,4.0,3.0,840,grid,11
8.0,4.0,4.0,840,grid,4
8.0,4.0,5.0,840,grid,2
8.0,4.0,6.0,840,grid,2
8.0,4.0,7.0,840,grid,2
8.0,4.0,8.0,840,grid,14
8.0,4.0,9.0,840,grid,12
8.0,4.0,10.0,840,grid,1
8.0,4.0,11.0,840,grid,19
8.0,4.0,12.0,840,grid,6
8.0,5.0,1.0,840,grid,20
8.0,5.0,2.0,840,grid,4
8.0,5.0,3.0,840,grid,1
8.0,5.0,4.0,840,grid,12
8.0,5.0,5.0,840,grid,1
8.0,5.0,6.0,840,grid,6
8.0,5.0,7.0,840,grid,7
8.0,5.0,8.0,840,grid,8
8.0,5.0,9.0,840,grid,5
8.0,5.0,10.0,840,grid,4
8.0,5.0,11.0,840,grid,2
8.0,5.0,12.0,840,grid,3
9.0,1.0,1.0,840,grid,2
9.0,1.0,2.0,840,grid,4
9.0,1.0,3.0,840,grid,4
9.0,1.0,4.0,840,grid,2
9.0,1.0,5.0,840,grid,2
9.0,1.0,6.0,840,grid,1
9.0,1.0,7.0,840,grid,7
9.0,1.0,8.0,840,grid,5
9.0,1.0,9.0,840,grid,3
9.0,1.0,10.0,840,grid,13
9.0,1.0,11.0,840,grid,6
9.0,1.0,12.0,840,grid,1
9.0,2.0,1.0,840,grid,1
9.0,2.0,2.0,840,grid,4
9.0,2.0,3.0,840,grid,5
9.0,2.0,4.0,840,grid,3
9.0,2.0,5.0,840,grid,2
9.0,2.0,6.0,840,grid,8
9.0,2.0,7.0,840,grid,1
9.0,2.0,8.0,840,grid,9
9.0,2.0,9.0,840,grid,6
9.0,2.0,10.0,840,grid,3
9.0,2.0,11.0,840,grid,12
9.0,2.0,12.0,840,grid,5
9.0,3.0,1.0,840,grid,2
9.0,3.0,2.0,840,grid,5
9.0,3.0,3.0,840,grid,9
9.0,3.0,4.0,840,grid,4
9.0,3.0,5.0,840,grid,10
9.0,3.0,6.0,840,grid,1
9.0,3.0,7.0,840,grid,11
9.0,3.0,8.0,840,grid,5
9.0,3.0,9.0,840,grid,1
9.0,3.0,10.0,840,grid,9
9.0,3.0,11.0,840,grid,16
9.0,3.0,12.0,840,grid,6
9.0,4.0,1.0,840,grid,1
9.0,4.0,2.0,840,grid,6
9.0,4.0,3.0,840,grid,11
9.0,4.0,4.0,840,grid,22
9.0,4.0,5.0,840,grid,30
9.0,4.0,6.0,840,grid,28
9.0,4.0,7.0,840,grid,11
9.0,4.0,8.0,840,grid,3
9.0,4.0,9.0,840,grid,11
9.0,4.0,10.0,840,grid,10
9.0,4.0,11.0,840,grid,2
9.0,4.0,12.0,840,grid,21
9.0,5.0,1.0,840,grid,1
9.0,5.0,2.0,840,grid,9
9.0,5.0,3.0,840,grid,1
9.0,5.0,4.0,840,grid,7
9.0,5.0,5.0,840,grid,15
9.0,5.0,6.0,840,grid,4
9.0,5.0,7.0,840,grid,10
9.0,5.0,8.0,840,grid,6
9.0,5.0,9.0,840,grid,2
9.0,5.0,10.0,840,grid,2
9.0,5.0,11.0,840,grid,5
9.0,5.0,12.0,840,grid,5
10.0,1.0,1.0,840,grid,1
10.0,1.0,2.0,840,grid,3
10.0,1.0,3.0,840,grid,5
10.0,1.0,4.0,840,grid,7
10.0,1.0,5.0,840,grid,1
10.0,1.0,6.0,840,grid,5
10.0,1.0,7.0,840,grid,18
10.0,1.0,8.0,840,grid,13
10.0,1.0,9.0,840,grid,14
10.0,1.0,10.0,840,grid,8
10.0,1.0,11.0,840,grid,4
10.0,1.0,12.0,840,grid,2
10.0,2.0,1.0,840,grid,5
10.0,2.0,2.0,840,grid,2
10.0,2.0,3.0,840,grid,1
10.0,2.0,4.0,840,grid,3
10.0,2.0,5.0,840,grid,2
10.0,2.0,6.0,840,grid,1
10.0,2.0,7.0,840,grid,4
10.0,2.0,8.0,840,grid,2
10.0,2.0,9.0,840,grid,11
10.0,2.0,10.0,840,grid,4
10.0,2.0,11.0,840,grid,14
10.0,2.0,12.0,840,grid,2
10.0,3.0,1.0,840,grid,5
10.0,3.0,2.0,840,grid,8
10.0,3.0,3.0,840,grid,1
10.0,3.0,4.0,840,grid,1
10.0,3.0,5.0,840,grid,2
10.0,3.0,6.0,840,grid,18
10.0,3.0,7.0,840,grid,5
10.0,3.0,8.0,840,grid,1
10.0,3.0,9.0,840,grid,2
10.0,3.0,10.0,840,grid,4
10.0,3.0,11.0,840,grid,12
10.0,3.0,12.0,840,grid,9
10.0,4.0,1.0,840,grid,1
10.0,4.0,2.0,840,grid,1
10.0,4.0,3.0,840,grid,3
10.0,4.0,4.0,840,grid,3
10.0,4.0,5.0,840,grid,15
10.0,4.0,6.0,840,grid,1
10.0,4.0,7.0,840,grid,2
10.0,4.0,8.0,840,grid,10
10.0,4.0,9.0,840,grid,2
10.0,4.0,10.0,840,grid,4
10.0,4.0,11.0,840,grid,6
10.0,4.0,12.0,840,grid,20
10.0,5.0,1.0,840,grid,18
10.0,5.0,2.0,840,grid,1
10.0,5.0,3.0,840,grid,3
10.0,5.0,4.0,840,grid,1
10.0,5.0,5.0,840,grid,4
10.0,5.0,6.0,840,grid,14
10.0,5.0,7.0,840,grid,10
10.0,5.0,8.0,840,grid,1
10.0,5.0,9.0,840,grid,2
10.0,5.0,10.0,840,grid,5
10.0,5.0,11.0,840,grid,11
10.0,5.0,12.0,840,grid,10
11.0,1.0,1.0,840,grid,1
11.0,1.0,2.0,840,grid,17
11.0,1.0,3.0,840,grid,6
11.0,1.0,4.0,840,grid,3
11.0,1.0,5.0,840,grid,16
11.0,1.0,6.0,840,grid,9
11.0,1.0,7.0,840,grid,6
11.0,1.0,8.0,840,grid,5
11.0,1.0,9.0,840,grid,8
11.0,1.0,10.0,840,grid,2
11.0,1.0,11.0,840,grid,3
11.0,1.0,12.0,840,grid,1
11.0,2.0,1.0,840,grid,2
11.0,2.0,2.0,840,grid,3
11.0,2.0,3.0,840,grid,2
11.0,2.0,4.0,840,grid,1
11.0,2.0,5.0,840,grid,11
11.0,2.0,6.0,840,grid,5
11.0,2.0,7.0,840,grid,6
11.0,2.0,8.0,840,grid,1
11.0,2.0,9.0,840,grid,1
11.0,2.0,10.0,840,grid,5
11.0,2.0,11.0,840,grid,4
11.0,2.0,12.0,840,grid,8
11.0,3.0,1.0,840,grid,6
11.0,3.0,2.0,840,grid,1
11.0,3.0,3.0,840,grid,8
11.0,3.0,4.0,840,grid,8
11.0,3.0,5.0,840,grid,6
11.0,3.0,6.0,840,grid,8
11.0,3.0,7.0,840,grid,2
11.0,3.0,8.0,840,grid,3
11.0,3.0,9.0,840,grid,6
11.0,3.0,10.0,840,grid,5
11.0,3.0,11.0,840,grid,9
11.0,3.0,12.0,840,grid,2
11.0,4.0,1.0,840,grid,2
11.0,4.0,2.0,840,grid,13
11.0,4.0,3.0,840,grid,3
11.0,4.0,4.0,840,grid,8
11.0,4.0,5.0,840,grid,10
11.0,4.0,6.0,840,grid,2
11.0,4.0,7.0,840,grid,3
11.0,4.0,8.0,840,grid,2
11.0,4.0,9.0,840,grid,16
11.0,4.0,10.0,840,grid,5
11.0,4.0,11.0,840,grid,7
11.0,4.0,12.0,840,grid,9
11.0,5.0,1.0,840,grid,12
11.0,5.0,2.0,840,grid,2
11.0,5.0,3.0,840,grid,10
11.0,5.0,4.0,840,grid,1
11.0,5.0,5.0,840,grid,4
11.0,5.0,6.0,840,grid,23
11.0,5.0,7.0,840,grid,3
11.0,5.0,8.0,840,grid,2
11.0,5.0,9.0,840,grid,5
11.0,5.0,10.0,840,grid,19
11.0,5.0,11.0,840,grid,10
11.0,5.0,12.0,840,grid,1
12.0,1.0,1.0,840,grid,15
12.0,1.0,2.0,840,grid,6
12.0,1.0,3.0,840,grid,1
12.0,1.0,4.0,840,grid,7
12.0,1.0,5.0,840,grid,6
12.0,1.0,6.0,840,grid,1
12.0,1.0,7.0,840,grid,1
12.0,1.0,8.0,840,grid,11
12.0,1.0,9.0,840,grid,4
12.0,1.0,10.0,840,grid,3
12.0,1.0,11.0,840,grid,4
12.0,1.0,12.0,840,grid,6
12.0,2.0,1.0,840,grid,9
12.0,2.0,2.0,840,grid,6
12.0,2.0,3.0,840,grid,3
12.0,2.0,4.0,840,grid,10
12.0,2.0,5.0,840,grid,11
12.0,2.0,6.0,840,grid,1
12.0,2.0,7.0,840,grid,1
12.0,2.0,8.0,840,grid,7
12.0,2.0,9.0,840,grid,5
12.0,2.0,10.0,840,grid,3
12.0,2.0,11.0,840,grid,4
12.0,2.0,12.0,840,grid,1
12.0,3.0,1.0,840,grid,5
12.0,3.0,2.0,840,grid,8
12.0,3.0,3.0,840,grid,1
12.0,3.0,4.0,840,grid,11
12.0,3.0,5.0,840,grid,5
12.0,3.0,6.0,840,grid,3
12.0,3.0,7.0,840,grid,10
12.0,3.0,8.0,840,grid,2
12.0,3.0,9.0,840,grid,6
12.0,3.0,10.0,840,grid,4
12.0,3.0,11.0,840,grid,11
12.0,3.0,12.0,840,grid,1
12.0,4.0,1.0,840,grid,1
12.0,4.0,2.0,840,grid,18
12.0,4.0,3.0,840,grid,2
12.0,4.0,4.0,840,grid,11
12.0,4.0,5.0,840,grid,11
12.0,4.0,6.0,840,grid,1
12.0,4.0,7.0,840,grid,1
12.0,4.0,8.0,840,grid,7
12.0,4.0,9.0,840,grid,1
12.0,4.0,10.0,840,grid,5
12.0,4.0,11.0,840,grid,7
12.0,4.0,12.0,840,grid,1
12.0,5.0,1.0,840,grid,19
12.0,5.0,2.0,840,grid,5
12.0,5.0,3.0,840,grid,3
12.0,5.0,4.0,840,grid,7
12.0,5.0,5.0,840,grid,14
12.0,5.0,6.0,840,grid,4
12.0,5.0,7.0,840,grid,11
12.0,5.0,8.0,840,grid,8
12.0,5.0,9.0,840,grid,11
12.0,5.0,10.0,840,grid,8
12.0,5.0,11.0,840,grid,5
12.0,5.0,12.0,840,grid,6
13.0,1.0,1.0,840,grid,10
13.0,1.0,2.0,840,grid,9
13.0,1.0,3.0,840,grid,6
13.0,1.0,4.0,840,grid,2
13.0,1.0,5.0,840,grid,7
13.0,1.0,6.0,840,grid,3
13.0,1.0,7.0,840,grid,8
13.0,1.0,8.0,840,grid,5
13.0,1.0,9.0,840,grid,3
13.0,1.0,10.0,840,grid,5
13.0,1.0,11.0,840,grid,1
13.0,1.0,12.0,840,grid,3
13.0,2.0,1.0,840,grid,1
13.0,2.0,2.0,840,grid,2
13.0,2.0,3.0,840,grid,6
13.0,2.0,4.0,840,grid,1
13.0,2.0,5.0,840,grid,8
13.0,2.0,6.0,840,grid,2
13.0,2.0,7.0,840,grid,9
13.0,2.0,8.0,840,grid,11
13.0,2.0,9.0,840,grid,12
13.0,2.0,10.0,840,grid,1
13.0,2.0,11.0,840,grid,2
13.0,2.0,12.0,840,grid,6
13.0,3.0,1.0,840,grid,5
13.0,3.0,2.0,840,grid,2
13.0,3.0,3.0,840,grid,3
13.0,3.0,4.0,840,grid,1
13.0,3.0,5.0,840,grid,10
13.0,3.0,6.0,840,grid,1
13.0,3.0,7.0,840,grid,3
13.0,3.0,8.0,840,grid,7
13.0,3.0,9.0,840,grid,6
13.0,3.0,10.0,840,grid,3
13.0,3.0,11.0,840,grid,1
13.0,3.0,12.0,840,grid,2
13.0,4.0,1.0,840,grid,4
13.0,4.0,2.0,840,grid,1
13.0,4.0,3.0,840,grid,1
13.0,4.0,4.0,840,grid,2
13.0,4.0,5.0,840,grid,3
13.0,4.0,6.0,840,grid,15
13.0,4.0,7.0,840,grid,10
13.0,4.0,8.0,840,grid,3
13.0,4.0,9.0,840,grid,3
13.0,4.0,10.0,840,grid,9
13.0,4.0,11.0,840,grid,3
13.0,4.0,12.0,840,grid,3
13.0,5.0,1.0,840,grid,1
13.0,5.0,2.0,840,grid,24
13.0,5.0,3.0,840,grid,1
13.0,5.0,4.0,840,grid,10
13.0,5.0,5.0,840,grid,3
13.0,5.0,6.0,840,grid,3
13.0,5.0,7.0,840,grid,2
13.0,5.0,8.0,840,grid,15
13.0,5.0,9.0,840,grid,9
13.0,5.0,10.0,840,grid,1
13.0,5.0,11.0,840,grid,3
13.0,5.0,12.0,840,grid,11
14.0,1.0,1.0,840,grid,7
14.0,1.0,2.0,840,grid,8
14.0,1.0,3.0,840,grid,28
14.0,1.0,4.0,840,grid,3
14.0,1.0,5.0,840,grid,1
14.0,1.0,6.0,840,grid,5
14.0,1.0,7.0,840,grid,8
14.0,1.0,8.0,840,grid,4
14.0,1.0,9.0,840,grid,1
14.0,1.0,10.0,840,grid,1
14.0,1.0,11.0,840,grid,2
14.0,1.0,12.0,840,grid,6
14.0,2.0,1.0,840,grid,3
14.0,2.0,2.0,840,grid,21
14.0,2.0,3.0,840,grid,5
14.0,2.0,4.0,840,grid,9
14.0,2.0,5.0,840,grid,24
14.0,2.0,6.0,840,grid,1
14.0,2.0,7.0,840,grid,2
14.0,2.0,8.0,840,grid,1
14.0,2.0,9.0,840,grid,4
14.0,2.0,10.0,840,grid,1
14.0,2.0,11.0,840,grid,11
14.0,2.0,12.0,840,grid,1
14.0,3.0,1.0,840,grid,6
14.0,3.0,2.0,840,grid,9
14.0,3.0,3.0,840,grid,4
14.0,3.0,4.0,840,grid,6
14.0,3.0,5.0,840,grid,5
14.0,3.0,6.0,840,grid,5
14.0,3.0,7.0,840,grid,2
14.0,3.0,8.0,840,grid,3
14.0,3.0,9.0,840,grid,1
14.0,3.0,10.0,840,grid,1
14.0,3.0,11.0,840,grid,4
14.0,3.0,12.0,840,grid,1
14.0,4.0,1.0,840,grid,5
14.0,4.0,2.0,840,grid,4
14.0,4.0,3.0,840,grid,8
14.0,4.0,4.0,840,grid,3
14.0,4.0,5.0,840,grid,5
14.0,4.0,6.0,840,grid,8
14.0,4.0,7.0,840,grid,12
14.0,4.0,8.0,840,grid,2
14.0,4.0,9.0,840,grid,2
14.0,4.0,10.0,840,grid,5
14.0,4.0,11.0,840,grid,5
14.0,4.0,12.0,840,grid,2
14.0,5.0,1.0,840,grid,3
14.0,5.0,2.0,840,grid,1
14.0,5.0,3.0,840,grid,6
14.0,5.0,4.0,840,grid,6
14.0,5.0,5.0,840,grid,3
14.0,5.0,6.0,840,grid,18
14.0,5.0,7.0,840,grid,8
14.0,5.0,8.0,840,grid,9
14.0,5.0,9.0,840,grid,4
14.0,5.0,10.0,840,grid,5
14.0,5.0,11.0,840,grid,3
14.0,5.0,12.0,840,grid,1
1.0,1.0,1.0,715,grid,9
1.0,1.0,2.0,715,grid,1
1.0,1.0,3.0,715,grid,3
1.0,1.0,4.0,715,grid,1
1.0,1.0,5.0,715,grid,13
1.0,1.0,6.0,715,grid,6
1.0,1.0,7.0,715,grid,8
1.0,1.0,8.0,715,grid,15
1.0,1.0,9.0,715,grid,1
1.0,1.0,10.0,715,grid,1
1.0,1.0,11.0,715,grid,6
1.0,2.0,1.0,715,grid,8
1.0,2.0,2.0,715,grid,5
1.0,2.0,3.0,715,grid,1
1.0,2.0,4.0,715,grid,2
1.0,2.0,5.0,715,grid,6
1.0,2.0,6.0,715,grid,14
1.0,2.0,7.0,715,grid,6
1.0,2.0,8.0,715,grid,1
1.0,2.0,9.0,715,grid,7
1.0,2.0,10.0,715,grid,5
1.0,2.0,11.0,715,grid,1
1.0,3.0,1.0,715,grid,10
1.0,3.0,2.0,715,grid,10
1.0,3.0,3.0,715,grid,4
1.0,3.0,4.0,715,grid,2
1.0,3.0,5.0,715,grid,4
1.0,3.0,6.0,715,grid,2
1.0,3.0,7.0,715,grid,1
1.0,3.0,8.0,715,grid,1
1.0,3.0,9.0,715,grid,2
1.0,3.0,10.0,715,grid,4
1.0,3.0,11.0,715,grid,8
1.0,4.0,1.0,715,grid,9
1.0,4.0,2.0,715,grid,1
1.0,4.0,3.0,715,grid,4
1.0,4.0,4.0,715,grid,1
1.0,4.0,5.0,715,grid,3
1.0,4.0,6.0,715,grid,1
1.0,4.0,7.0,715,grid,11
1.0,4.0,8.0,715,grid,1
1.0,4.0,9.0,715,grid,3
1.0,4.0,10.0,715,grid,4
1.0,4.0,11.0,715,grid,8
1.0,5.0,1.0,715,grid,5
1.0,5.0,2.0,715,grid,2
1.0,5.0,3.0,715,grid,2
1.0,5.0,4.0,715,grid,6
1.0,5.0,5.0,715,grid,1
1.0,5.0,6.0,715,grid,6
1.0,5.0,7.0,715,grid,5
1.0,5.0,8.0,715,grid,1
1.0,5.0,9.0,715,grid,2
1.0,5.0,10.0,715,grid,9
1.0,5.0,11.0,715,grid,1
2.0,1.0,1.0,715,grid,6
2.0,1.0,2.0,715,grid,16
2.0,1.0,3.0,715,grid,1
2.0,1.0,4.0,715,grid,4
2.0,1.0,5.0,715,grid,2
2.0,1.0,6.0,715,grid,8
2.0,1.0,7.0,715,grid,11
2.0,1.0,8.0,715,grid,4
2.0,1.0,9.0,715,grid,1
2.0,1.0,10.0,715,grid,12
2.0,1.0,11.0,715,grid,2
2.0,2.0,1.0,715,grid,1
2.0,2.0,2.0,715,grid,4
2.0,2.0,3.0,715,grid,3
2.0,2.0,4.0,715,grid,12
2.0,2.0,5.0,715,grid,1
2.0,2.0,6.0,715,grid,3
2.0,2.0,7.0,715,grid,3
2.0,2.0,8.0,715,grid,14
2.0,2.0,9.0,715,grid,6
2.0,2.0,10.0,715,grid,1
2.0,2.0,11.0,715,grid,1
2.0,3.0,1.0,715,grid,3
2.0,3.0,2.0,715,grid,1
2.0,3.0,3.0,715,grid,11
2.0,3.0,4.0,715,grid,7
2.0,3.0,5.0,715,grid,6
2.0,3.0,6.0,715,grid,1
2.0,3.0,7.0,715,grid,1
2.0,3.0,8.0,715,grid,11
