sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
2.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.1506849315068493,0.1506849315068493,148500.0,0.71,0.17,0.71,0.34,0.57,0.58,1436.04,0.0,1436.05,0.0,0.47,0.18,0.44,0.26,0.74,0.29,0.66,1.0,1436.04,0.0,0.54,0.25,0.42,0.03,1436.07,0.0,0.66,0.13,0.32,0.12,160.9783917238197
1.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.165983606557377,0.165983606557377,153500.0,0.75,0.19,0.75,0.34,0.5,0.55,3632.37,0.33,3632.37,0.02,0.51,0.22,0.5,0.25,0.74,0.15,0.62,0.01,3632.37,0.03,0.55,0.25,0.44,0.56,3632.38,0.23,0.66,0.14,0.5,0.26,153.584990760735
1.0,4.0,6.0,4.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1547945205479452,0.1534246575342465,160000.0,0.76,0.27,-0.02,0.18,0.54,0.58,4909.6,0.36,4909.62,0.07,0.57,0.18,0.51,0.28,0.72,0.21,0.6,0.01,4909.61,0.03,0.53,0.16,0.44,0.06,4909.63,0.22,0.64,0.16,0.32,0.15,158.94687889298368
2.0,4.0,4.0,4.0,1.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1552511415525114,0.1598173515981735,147000.0,0.67,0.15,0.46,0.36,0.56,0.65,1463.19,0.3,1463.19,0.02,0.39,0.27,0.4,0.28,0.72,0.15,0.63,0.01,1463.19,0.38,0.52,0.24,0.41,0.05,1463.2,0.54,0.64,0.11,0.4,0.28,151.43398666998817
1.0,3.0,8.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.1561643835616438,0.1589041095890411,150000.0,0.76,0.24,0.76,0.23,0.52,0.51,3913.69,0.31,3913.65,0.05,0.55,0.22,0.5,0.2,0.69,0.13,0.59,0.02,3913.65,0.03,0.53,0.14,0.45,0.07,3913.66,0.23,0.65,0.14,0.5,0.2,155.25456762672266
2.0,3.0,6.0,2.0,1.0,3.0,7.0,1.0,2.0,2.0,2.0,1.0,0.1415525114155251,0.1415525114155251,148000.0,0.79,0.25,0.79,0.27,0.57,0.64,1097.39,0.35,1097.38,0.11,0.37,0.27,0.56,0.3,0.67,0.13,0.57,0.01,1097.39,0.06,0.56,0.27,0.47,0.53,1097.39,0.57,0.72,0.18,0.56,0.31,164.0224605887527
2.0,4.0,7.0,4.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,0.1552511415525114,0.1461187214611872,148000.0,0.73,0.22,0.03,0.18,0.55,0.57,1562.03,0.33,1562.04,0.06,0.39,0.26,0.4,0.32,0.71,0.28,0.64,0.01,1562.03,0.02,0.52,0.25,0.43,0.05,1562.04,0.23,0.67,0.15,0.31,0.15,158.8754506408882
1.0,3.0,6.0,4.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.1602739726027397,0.1547945205479452,151000.0,0.76,0.26,0.76,0.23,0.51,0.67,4165.23,0.31,4165.23,0.05,0.54,0.23,0.5,0.23,0.69,0.18,0.6,0.01,4165.23,0.03,0.52,0.26,0.46,0.07,4165.23,0.23,0.64,0.14,0.5,0.24,154.9537941631726
2.0,4.0,5.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,0.1506849315068493,0.1506849315068493,153575.0,0.79,0.21,0.02,0.17,0.57,0.49,1118.65,0.38,1118.65,0.09,0.64,0.21,0.61,0.27,0.75,0.13,0.63,0.01,1118.65,0.43,0.59,0.26,0.43,0.51,1118.65,0.27,0.72,0.18,0.56,0.17,160.61912855699464
1.0,1.0,7.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1561643835616438,0.1547945205479452,150500.0,0.76,0.25,0.76,0.21,0.51,0.66,4108.45,0.31,4108.45,0.05,0.54,0.24,0.49,0.28,0.69,0.16,0.59,0.01,4108.45,0.03,0.53,0.26,0.46,0.07,4108.46,0.23,0.65,0.14,0.49,0.26,154.76646046690635
2.0,2.0,2.0,4.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,0.1598173515981735,0.1552511415525114,154000.0,0.79,0.29,0.11,0.31,0.57,0.49,1136.56,0.38,1136.56,0.09,0.59,0.25,0.59,0.28,0.73,0.23,0.63,0.01,1136.56,0.06,0.55,0.27,0.43,0.51,1136.56,0.27,0.72,0.21,0.59,0.29,162.9342517500288
2.0,4.0,3.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0.1552511415525114,0.1552511415525114,151000.0,0.78,0.18,0.78,0.29,0.57,0.57,1161.3,0.04,1161.29,0.1,0.57,0.22,0.58,0.27,0.71,0.27,0.62,0.01,1161.3,0.05,0.52,0.23,0.42,0.52,1161.3,0.25,0.7,0.14,0.4,0.17,163.7123051894424
2.0,4.0,6.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1506849315068493,0.1552511415525114,147000.0,0.73,0.2,0.73,0.18,0.55,0.56,1433.99,0.32,1433.97,0.02,0.4,0.25,0.41,0.32,0.75,0.2,0.63,0.01,1433.99,0.02,0.54,0.26,0.39,0.05,1433.99,0.24,0.68,0.15,0.41,0.33,153.79316171737432
2.0,2.0,6.0,4.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.1506849315068493,0.1552511415525114,153575.0,0.8,0.25,0.05,0.15,0.57,0.51,1118.2,0.38,1118.2,0.1,0.62,0.21,0.6,0.28,0.75,0.16,0.63,0.01,1118.2,0.06,0.59,0.14,0.43,0.51,1118.2,0.26,0.75,0.2,0.55,0.15,162.28147620518754
2.0,2.0,5.0,1.0,2.0,2.0,7.0,1.0,2.0,1.0,2.0,1.0,0.1506849315068493,0.1506849315068493,153500.0,0.75,0.19,0.75,0.37,0.56,0.49,1236.66,0.37,1236.66,0.08,0.57,0.25,0.57,0.27,0.77,0.14,0.66,0.01,1236.66,0.03,0.59,0.26,0.45,0.53,1236.67,0.27,0.72,0.15,0.57,0.25,162.9374821873576
1.0,3.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,0.1520547945205479,0.1520547945205479,151000.0,0.76,0.2,0.76,0.32,0.53,0.55,3764.52,0.32,3764.48,0.05,0.54,0.21,0.49,0.29,0.69,0.19,0.59,0.02,3764.48,0.03,0.52,0.14,0.45,0.07,3764.49,0.24,0.65,0.43,0.49,0.22,155.76045876118275
2.0,4.0,8.0,4.0,1.0,2.0,8.0,2.0,1.0,1.0,2.0,1.0,0.1461187214611872,0.1461187214611872,151000.0,0.75,0.25,0.03,0.18,0.55,0.5,1295.6,0.35,1295.61,0.07,0.5,0.21,0.53,0.23,0.75,0.17,0.64,0.01,1295.6,0.02,0.54,0.27,0.44,0.05,1295.61,0.25,0.71,0.18,0.53,0.26,164.1224846305012
2.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,0.1461187214611872,0.1461187214611872,145000.0,0.69,0.15,0.69,0.3,0.55,0.65,1346.61,0.3,1346.62,0.01,0.35,0.26,0.36,0.26,0.73,0.15,0.63,0.01,1346.61,0.38,0.53,0.24,0.44,0.05,1346.62,0.53,0.65,0.12,0.36,0.27,152.76548542906835
1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.1561643835616438,0.1534246575342465,159500.0,0.73,0.17,0.73,0.35,0.53,0.54,5123.62,0.35,5123.63,0.07,0.55,0.16,0.52,0.24,0.71,0.28,0.61,0.01,5123.62,0.02,0.51,0.24,0.43,0.05,5123.63,0.21,0.63,0.12,0.28,0.14,158.33944651199084
1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1465753424657534,0.1493150684931506,160000.0,0.75,0.29,0.03,0.29,0.53,0.55,4899.55,0.37,4899.51,0.07,0.57,0.16,0.55,0.23,0.72,0.26,0.61,0.01,4899.5,0.03,0.53,0.28,0.43,0.05,4899.51,0.22,0.66,0.17,0.33,0.16,159.54944869722556
1.0,3.0,8.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,0.1589041095890411,0.1575342465753424,150000.0,0.76,0.24,0.76,0.21,0.52,0.51,3913.64,0.31,3913.65,0.05,0.55,0.22,0.5,0.2,0.69,0.13,0.59,0.02,3913.64,0.03,0.53,0.14,0.45,0.07,3913.66,0.23,0.65,0.14,0.5,0.22,155.26020791713958
2.0,4.0,5.0,2.0,2.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,0.1506849315068493,0.1552511415525114,154000.0,0.78,0.19,0.11,0.19,0.56,0.5,1158.47,0.05,1158.48,0.09,0.58,0.3,0.56,0.27,0.75,0.23,0.6,0.01,1158.47,0.05,0.61,0.25,0.41,0.51,1158.48,0.27,0.73,0.15,0.49,0.14,162.65186150575877
2.0,2.0,5.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,0.1506849315068493,0.1506849315068493,153500.0,0.75,0.19,0.75,0.37,0.56,0.49,1236.66,0.37,1236.66,0.08,0.57,0.25,0.57,0.27,0.77,0.14,0.66,0.01,1236.66,0.03,0.59,0.26,0.45,0.53,1236.67,0.27,0.72,0.15,0.57,0.25,162.9374821873576
2.0,2.0,3.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,0.1552511415525114,0.1552511415525114,151000.0,0.8,0.2,0.8,0.31,0.59,0.61,1208.31,0.0,1208.32,0.0,0.51,0.28,0.47,0.35,0.73,0.28,0.61,0.02,1208.32,0.0,0.56,0.25,0.47,0.04,1208.33,0.0,0.68,0.15,0.25,0.19,162.57120007283356
2.0,2.0,3.0,3.0,1.0,5.0,6.0,1.0,2.0,2.0,2.0,1.0,0.1552511415525114,0.1552511415525114,153575.0,0.79,0.19,0.79,0.29,0.53,0.5,1166.03,0.37,1166.03,0.09,0.6,0.21,0.6,0.3,0.73,0.15,0.62,0.01,1166.03,0.05,0.52,0.23,0.4,0.5,1166.03,0.26,0.72,0.15,0.55,0.15,163.03776292800225
2.0,4.0,1.0,1.0,1.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,0.1835443037974683,0.1835443037974683,148500.0,0.77,0.18,0.77,0.27,0.51,0.6,901.36,0.35,901.36,0.06,0.57,0.29,0.57,0.26,0.72,0.16,0.6,0.02,901.36,0.03,0.53,0.21,0.39,0.5,901.37,0.24,0.73,0.13,0.57,0.29,162.78177995714586
2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.1534653465346534,0.1534653465346534,147000.0,0.8,0.22,0.8,0.27,0.58,0.62,969.33,0.0,969.33,0.0,0.54,0.3,0.52,0.32,0.67,0.16,0.59,0.01,969.33,0.0,0.56,0.27,0.45,0.53,969.34,0.0,0.72,0.19,0.52,0.32,161.48482869263873
2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.1598173515981735,0.1552511415525114,148500.0,0.71,0.43,0.16,0.31,0.57,0.56,1450.2,0.34,1450.2,0.05,0.43,0.21,0.45,0.23,0.7,0.27,0.65,0.01,1450.2,0.02,0.53,0.26,0.43,0.03,1450.21,0.23,0.67,0.17,0.31,0.14,163.06309742645664
2.0,2.0,2.0,2.0,1.0,5.0,6.0,2.0,2.0,2.0,1.0,1.0,0.1598173515981735,0.1506849315068493,153575.0,0.79,0.27,0.13,0.27,0.53,0.5,1166.03,0.37,1166.03,0.09,0.6,0.21,0.6,0.29,0.73,0.15,0.62,0.01,1166.03,0.05,0.52,0.26,0.4,0.5,1166.03,0.26,0.71,0.2,0.55,0.15,162.9756777366405
2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,1.0,0.1835443037974683,0.1835443037974683,151250.0,0.79,0.21,0.79,0.29,0.57,0.59,854.75,0.0,854.75,0.0,0.52,0.29,0.52,0.33,0.71,0.28,0.59,1.0,854.75,0.0,0.56,0.22,0.41,0.53,854.76,0.0,0.69,0.17,0.52,0.33,164.72512200853947
1.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,0.1630136986301369,0.1575342465753424,151000.0,0.76,0.21,0.76,0.32,0.53,0.53,3727.35,0.32,3727.35,0.05,0.55,0.24,0.49,0.24,0.69,0.15,0.59,0.02,3727.35,0.03,0.53,0.14,0.45,0.07,3727.35,0.24,0.65,0.43,0.49,0.23,155.85932091346007
2.0,2.0,3.0,4.0,1.0,1.0,8.0,2.0,1.0,1.0,2.0,1.0,0.1552511415525114,0.1552511415525114,149700.0,0.77,0.18,0.77,0.27,0.58,0.57,1400.72,0.0,1400.72,0.0,0.51,0.31,0.5,0.35,0.62,0.33,0.6,0.45,1400.72,0.0,0.5,0.24,0.42,0.05,1400.74,0.0,0.66,0.14,0.5,0.35,154.52269571795426
1.0,4.0,2.0,2.0,1.0,3.0,8.0,2.0,2.0,1.0,2.0,1.0,0.1465753424657534,0.1493150684931506,165000.0,0.78,0.2,0.0,0.29,0.53,0.59,3813.33,0.03,3813.3,0.09,0.64,0.24,0.64,0.28,0.72,0.2,0.59,0.01,3813.3,0.05,0.54,0.29,0.46,0.07,3813.3,0.24,0.66,0.45,0.44,0.16,164.98944406011594
2.0,4.0,5.0,2.0,1.0,5.0,8.0,1.0,2.0,2.0,2.0,1.0,0.1506849315068493,0.1643835616438356,149000.0,0.72,0.17,0.72,0.35,0.55,0.58,1424.96,0.34,1424.96,0.06,0.48,0.2,0.45,0.27,0.75,0.2,0.65,0.01,1424.96,0.02,0.55,0.26,0.42,0.03,1424.97,0.25,0.7,0.13,0.35,0.15,161.22202838084203
1.0,3.0,9.0,4.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.1547945205479452,0.1547945205479452,150000.0,0.76,0.23,0.76,0.25,0.53,0.55,3838.92,0.31,3838.88,0.05,0.55,0.27,0.5,0.21,0.69,0.18,0.59,0.02,3838.88,0.03,0.53,0.26,0.45,0.07,3838.88,0.24,0.65,0.14,0.5,0.23,155.48858690720445
1.0,2.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,0.165983606557377,0.165983606557377,156500.0,0.76,0.18,0.76,0.25,0.53,0.59,3528.25,0.36,3528.26,0.04,0.51,0.21,0.49,0.25,0.74,0.21,0.63,0.01,3528.25,0.01,0.57,0.23,0.42,0.06,3528.26,0.21,0.67,0.13,0.49,0.24,157.002096919777
1.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.1561643835616438,0.1561643835616438,159725.0,0.76,0.16,0.02,0.17,0.54,0.56,4933.84,0.0,4933.85,0.0,0.57,0.17,0.5,0.28,0.72,0.23,0.6,0.01,4933.85,0.0,0.52,0.16,0.44,0.06,4933.91,0.0,0.65,0.16,0.32,0.16,159.18087090035513
2.0,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.1552511415525114,0.1506849315068493,148000.0,0.69,0.35,0.49,0.38,0.56,0.57,1596.17,0.33,1596.18,0.06,0.3,0.25,0.4,0.25,0.69,0.27,0.65,0.01,1596.17,0.39,0.5,0.23,0.41,0.03,1596.18,0.22,0.67,0.11,0.26,0.17,160.9930354002821
2.0,2.0,7.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.1552511415525114,0.1552511415525114,147000.0,0.73,0.2,0.73,0.23,0.55,0.51,1395.24,0.32,1395.22,0.02,0.42,0.28,0.42,0.33,0.74,0.15,0.63,0.01,1395.24,0.02,0.55,0.25,0.39,0.05,1395.24,0.23,0.68,0.15,0.42,0.3,154.5345862068274
1.0,2.0,3.0,4.0,2.0,1.0,8.0,2.0,1.0,2.0,2.0,1.0,0.1534246575342465,0.1534246575342465,164850.0,0.77,0.21,0.77,0.27,0.54,0.58,4256.21,0.0,4256.22,0.0,0.57,0.37,0.54,0.32,0.7,0.33,0.61,0.02,4256.22,0.0,0.51,0.14,0.47,0.07,4256.27,0.0,0.64,0.16,0.26,0.21,161.53295116564087
2.0,2.0,5.0,2.0,1.0,4.0,7.0,2.0,2.0,2.0,2.0,1.0,0.1506849315068493,0.1552511415525114,151000.0,0.74,0.19,0.74,0.33,0.53,0.5,1339.11,0.35,1339.11,0.07,0.51,0.21,0.5,0.22,0.78,0.19,0.64,0.01,1339.11,0.02,0.57,0.25,0.42,0.53,1339.12,0.25,0.7,0.13,0.5,0.24,161.64357646701188
1.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.1561643835616438,0.1520547945205479,155000.0,0.72,0.17,0.72,0.3,0.52,0.65,5049.97,0.33,5049.92,0.02,0.51,0.24,0.51,0.25,0.7,0.2,0.61,0.01,5049.92,0.02,0.53,0.26,0.44,0.07,5049.93,0.23,0.62,0.41,0.51,0.25,154.15249835801814
2.0,4.0,6.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,0.1506849315068493,0.1506849315068493,150000.0,0.81,0.25,-0.02,0.17,0.6,0.62,1199.09,0.0,1199.09,0.0,0.52,0.26,0.45,0.36,0.74,0.23,0.61,0.02,1199.09,0.0,0.56,0.15,0.46,0.04,1199.11,0.0,0.69,0.19,0.25,0.23,160.32712403058605
2.0,2.0,3.0,1.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,1.0,0.1552511415525114,0.1552511415525114,151000.0,0.78,0.18,0.78,0.27,0.57,0.57,1161.3,0.04,1161.29,0.1,0.57,0.22,0.58,0.27,0.71,0.27,0.62,0.01,1161.3,0.05,0.52,0.23,0.42,0.52,1161.3,0.25,0.7,0.14,0.4,0.18,163.7109573735363
2.0,2.0,8.0,4.0,1.0,4.0,3.0,2.0,1.0,1.0,2.0,1.0,0.1461187214611872,0.1506849315068493,147000.0,0.73,0.17,0.73,0.26,0.53,0.67,1349.3,0.31,1349.3,0.02,0.38,0.3,0.42,0.31,0.73,0.17,0.62,0.01,1349.3,0.38,0.54,0.26,0.39,0.05,1349.31,0.23,0.67,0.15,0.42,0.3,157.10830183723337
1.0,3.0,7.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,0.1561643835616438,0.1547945205479452,150500.0,0.76,0.25,0.76,0.2,0.51,0.66,4108.42,0.31,4108.43,0.05,0.54,0.24,0.49,0.28,0.69,0.16,0.59,0.01,4108.42,0.03,0.53,0.26,0.46,0.07,4108.44,0.23,0.65,0.14,0.49,0.29,154.7632473054667
2.0,4.0,8.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,0.1461187214611872,0.1506849315068493,153500.0,0.81,0.3,0.04,0.2,0.58,0.62,1205.81,0.05,1205.8,0.09,0.58,0.21,0.55,0.31,0.73,0.14,0.66,1.0,1205.81,0.07,0.56,0.15,0.4,0.53,1205.81,0.24,0.74,0.19,0.31,0.18,160.0932433481774
2.0,2.0,5.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,1.0,0.1506849315068493,0.1461187214611872,151000.0,0.77,0.2,0.02,0.25,0.57,0.65,1125.89,0.05,1125.89,0.08,0.63,0.21,0.61,0.3,0.74,0.2,0.63,1.0,1125.88,0.06,0.58,0.23,0.42,0.03,1125.89,0.26,0.72,0.17,0.49,0.17,161.0132412683245
2.0,4.0,2.0,4.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,0.1598173515981735,0.1506849315068493,148000.0,0.7,0.43,0.17,0.31,0.55,0.54,1580.88,0.33,1580.89,0.05,0.38,0.22,0.42,0.3,0.7,0.17,0.65,0.01,1580.89,0.01,0.49,0.26,0.42,0.03,1580.89,0.23,0.66,0.17,0.28,0.19,159.84806217549738
2.0,1.0,8.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,0.1415525114155251,0.1415525114155251,144750.0,0.71,0.18,0.71,0.26,0.54,0.59,1249.17,0.29,1249.15,0.01,0.36,0.26,0.37,0.29,0.72,0.15,0.61,0.01,1249.17,0.37,0.53,0.24,0.42,0.06,1249.17,0.53,0.65,0.12,0.37,0.31,153.58010303302652
2.0,4.0,5.0,2.0,2.0,3.0,6.0,2.0,2.0,1.0,2.0,1.0,0.1506849315068493,0.1506849315068493,151500.0,0.78,0.21,0.78,0.31,0.59,0.53,1108.62,0.04,1108.61,0.09,0.64,0.22,0.59,0.3,0.73,0.23,0.61,0.01,1108.62,0.06,0.57,0.25,0.43,0.52,1108.62,0.26,0.71,0.15,0.43,0.18,164.20233775979167
2.0,4.0,6.0,4.0,2.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,0.1506849315068493,0.1506849315068493,153500.0,0.79,0.24,0.04,0.17,0.54,0.51,1135.6,0.37,1135.6,0.09,0.62,0.22,0.61,0.26,0.75,0.15,0.63,0.01,1135.6,0.05,0.56,0.16,0.41,0.5,1135.6,0.27,0.75,0.2,0.56,0.17,162.34983174851652
2.0,4.0,3.0,1.0,2.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.1552511415525114,0.1552511415525114,151500.0,0.76,0.18,0.76,0.31,0.57,0.54,1201.71,0.37,1201.7,0.09,0.55,0.31,0.58,0.27,0.72,0.26,0.61,0.01,1201.71,0.04,0.57,0.25,0.44,0.53,1201.71,0.26,0.72,0.15,0.58,0.3,164.4888696057862
1.0,1.0,8.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,1.0,0.1589041095890411,0.1561643835616438,150000.0,0.76,0.24,0.76,0.23,0.52,0.51,3913.69,0.31,3913.65,0.05,0.55,0.22,0.5,0.2,0.69,0.13,0.59,0.02,3913.65,0.03,0.53,0.14,0.45,0.07,3913.66,0.23,0.65,0.14,0.5,0.2,155.26020788748886
1.0,3.0,5.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,0.173972602739726,0.173972602739726,151500.0,0.75,0.21,0.75,0.31,0.52,0.66,4213.12,0.31,4213.13,0.05,0.54,0.24,0.49,0.24,0.7,0.17,0.6,0.01,4213.12,0.03,0.52,0.26,0.46,0.07,4213.14,0.24,0.64,0.14,0.49,0.24,155.68467507491638
2.0,4.0,8.0,3.0,2.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,0.1461187214611872,0.1461187214611872,149500.0,0.81,0.26,0.02,0.18,0.6,0.68,1175.47,0.0,1175.47,0.0,0.52,0.26,0.47,0.3,0.73,0.26,0.62,0.02,1175.47,0.0,0.59,0.27,0.44,0.05,1175.49,0.0,0.7,0.19,0.25,0.23,164.33048695107732
2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,0.1461187214611872,0.1461187214611872,145000.0,0.69,0.15,0.69,0.29,0.55,0.65,1346.63,0.3,1346.62,0.01,0.35,0.26,0.36,0.26,0.73,0.15,0.63,0.01,1346.63,0.38,0.53,0.24,0.44,0.05,1346.64,0.53,0.65,0.12,0.36,0.27,152.77217505912498
1.0,1.0,3.0,2.0,1.0,5.0,3.0,2.0,2.0,2.0,2.0,1.0,0.1534246575342465,0.1534246575342465,151250.0,0.72,0.18,0.72,0.31,0.52,0.51,4332.92,0.32,4332.93,0.05,0.54,0.22,0.49,0.28,0.69,0.18,0.6,0.01,4332.92,0.03,0.52,0.27,0.46,0.07,4332.94,0.23,0.63,0.43,0.49,0.31,155.42185187383825
1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,0.1561643835616438,0.1534246575342465,155000.0,0.72,0.17,0.72,0.34,0.52,0.65,5049.94,0.33,5049.94,0.02,0.51,0.24,0.51,0.25,0.7,0.2,0.61,0.01,5049.94,0.02,0.53,0.26,0.44,0.07,5049.94,0.23,0.62,0.41,0.51,0.2,154.15249835623632
1.0,2.0,7.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,0.1561643835616438,0.1589041095890411,153500.0,0.76,0.24,0.76,0.24,0.52,0.45,4664.27,0.32,4664.22,0.05,0.55,0.27,0.51,0.21,0.73,0.18,0.59,0.02,4664.22,0.03,0.53,0.18,0.43,0.07,4664.23,0.23,0.64,0.17,0.51,0.23,153.88044158822157
2.0,3.0,3.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,0.1461187214611872,0.1461187214611872,145000.0,0.69,0.15,0.69,0.29,0.55,0.65,1346.61,0.3,1346.62,0.01,0.35,0.26,0.36,0.26,0.73,0.15,0.63,0.01,1346.61,0.38,0.53,0.24,0.44,0.05,1346.62,0.53,0.65,0.12,0.36,0.27,152.77217504852612
2.0,2.0,7.0,3.0,2.0,3.0,7.0,2.0,1.0,2.0,2.0,1.0,0.1552511415525114,0.1552511415525114,153500.0,0.79,0.15,0.79,0.21,0.55,0.5,1176.27,0.38,1176.26,0.09,0.59,0.36,0.6,0.26,0.74,0.13,0.6,0.01,1176.28,0.05,0.58,0.14,0.45,0.52,1176.28,0.27,0.73,0.19,0.6,0.27,162.94477340807242
1.0,2.0,4.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,0.1671232876712328,0.1616438356164383,157000.0,0.72,0.18,0.46,0.35,0.53,0.54,5164.28,0.35,5164.3,0.08,0.47,0.22,0.52,0.3,0.66,0.25,0.62,0.01,5164.28,0.01,0.52,0.24,0.44,0.04,5164.31,0.22,0.62,0.12,0.29,0.16,157.8570307248392
2.0,4.0,7.0,4.0,1.0,5.0,5.0,2.0,2.0,2.0,1.0,1.0,0.1552511415525114,0.1461187214611872,151500.0,0.81,0.28,0.0,0.11,0.55,0.5,1131.42,0.04,1131.42,0.07,0.63,0.23,0.58,0.28,0.75,0.17,0.63,0.01,1131.42,0.07,0.57,0.15,0.43,0.51,1131.42,0.28,0.72,0.21,0.36,0.18,160.91537680900566
2.0,2.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,0.1598173515981735,0.1552511415525114,154000.0,0.79,0.29,0.11,0.31,0.57,0.49,1136.56,0.38,1136.56,0.09,0.59,0.25,0.59,0.28,0.73,0.23,0.63,0.01,1136.56,0.06,0.55,0.27,0.43,0.51,1136.56,0.27,0.72,0.21,0.59,0.29,162.92276307700266
2.0,2.0,3.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,1.0,0.1552511415525114,0.1552511415525114,151000.0,0.78,0.18,0.78,0.27,0.57,0.57,1161.3,0.04,1161.29,0.1,0.57,0.22,0.58,0.27,0.71,0.27,0.62,0.01,1161.3,0.05,0.52,0.23,0.42,0.52,1161.3,0.25,0.7,0.14,0.4,0.18,163.7109573735363
2.0,3.0,9.0,4.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.1415525114155251,0.1415525114155251,147000.0,0.8,0.23,0.8,0.26,0.58,0.49,969.22,0.0,969.22,0.0,0.55,0.31,0.53,0.33,0.67,0.16,0.59,0.01,969.22,0.0,0.56,0.27,0.45,0.05,969.23,0.0,0.72,0.19,0.53,0.33,161.22924955842362
