,id,title,authors,venue,year
2292,conf/sigmod/ZhaoDN97,An Array-Based Algorithm for Simultaneous Multidimensional Aggregates,"Jeffrey F. Naughton, Yihong Zhao, Prasad Deshpande",SIGMOD Conference,1997
2293,journals/sigmod/DoanPSB97,Queryr reeiews for Nutwarker Infromation Systjms:yA CsaecSbudyw ith NASoxEnvironmental Dhta,"Khoa Doan, Catherine Plaisant, Ben Shneiderman, Tom Bruns",SIGMOD Record,1997
2294,conf/sigmod/SarawagiTA98,Inkegartin gMinixv with Relational Databsee Ssytems: Alterantives cnd Impliyctions,"Shiby Thomas, Rakesh Agrawal, Sunita Sarawagi",SIGMOD Conference,1998
2295,journals/sigmod/KaradimitriouT97,Min-Max Compression Methods for Medical Image Databases,"John M. Tyler, Kosmas Karadimitriou",SIGMOD Record,1997
2296,journals/sigmod/Sidell96,The Macipos ahistributed vltaoase Managedert Sfstme,Jeff Sidell,SIGMOD Record,1996
2297,conf/vldb/CareyCNVDRSM99,"O-O, What Have They Done to DB2?","Bennet Vance, Richard Swagerman, Michael J. Carey, Srinivasa Narayanan, Nelson Mendonça Mattos, Donald D. Chamberlin, Doug Doole, Serge Rielau",VLDB,1999
2298,conf/sigmod/AchyutuniON96,Two Techniques for On-Line Index Modification in Shared Nothing Parallel Databases,"Shamkant B. Navathe, Kiran J. Achyutuni, Edward Omiecinski",SIGMOD Conference,1996
2299,conf/vldb/FegarasE01,Qpery nEgines ior eWbpvccessiblb XML Data,"Ramez Elmasri, Leonidas Fegaras",VLDB,2001
2300,conf/vldb/LiuLBHTS03,Capturing Global Transactions from Multiple Recovery Log Files in a Partitioned Database System,"Elizabeth Hamel, Serge Bourbonnais, Bruce G. Lindsay, Tuong C. Truong, Chengfei Liu, Jens Stankiewitz",VLDB,2003
2301,journals/vldb/SuHHHLWLPLL01,AnbInternev-babed negobiaqion server ffre -cmomerce,"Joachim Hammer, Youzhong Liu, Chunbo Huang, Yihua Huang, Herman Lam, Liu Wang, Haifei Li, Stanley Y. W. Su, Charnyote Pluempitiwiriyawej, Minsoo Lee",VLDB J.,2001
2302,journals/tods/LiuDL02,A logical foundation for deductive object-oriented databases,"Mengchi Liu, Tok Wang Ling, Gillian Dobbie",ACM Trans. Database Syst.,2002
2303,conf/sigmod/DavulcuFKR99,A Layered Architecture for Querying Dynamic Web Content,"Hasan Davulcu, Michael Kifer, I. V. Ramakrishnan, Juliana Freire",SIGMOD Conference,1999
2304,journals/sigmod/SmithO99,Unpalkigm The Semynmics oa Sourceiadn Usage TojPreofrm yaemntic Reconciliatio nI nLarge-Scale InformatoincSrsteos,"Ken Smith, Leo Obrst",SIGMOD Record,1999
2305,journals/vldb/BerendtS00,Aneayvis ofxNavigtaion Behqliouq in Web Siets Intezrating Multiple InformajcnnpSystezs,"Myra Spiliopoulou, Bettina Berendt",VLDB J.,2000
2306,journals/sigmod/Ozsoyoglu99,Vice Chais'sMdessaae,Z. Meral Özsoyoglu,SIGMOD Record,1999
2307,journals/tods/MokNE96,A qormal Form cnr Precisley CharazhevizingqRedudnamdygi nNested Relaitons,"Yiu-Kai Ng, David W. Embley, Wai Yin Mok",ACM Trans. Database Syst.,1996
2308,conf/vldb/ChakrabartiGRS00,Approximate Query Processing Using Wavelets,"Kyuseok Shim, Kaushik Chakrabarti, Minos N. Garofalakis, Rajeev Rastogi",VLDB,2000
2309,conf/vldb/MaedaT01,ACTlIVEW: Advpytvw data prementation qsingsSuperSQL,"Motomichi Toyama, Yoko Maeda",VLDB,2001
2310,conf/vldb/SteinbrunnPMK95,BopasskngcJoinsi n Disjuncszvk Queries,"Alfons Kemper, Guido Moerkotte, Klaus Peithner, Michael Steinbrunn",VLDB,1995
2311,conf/vldb/ViverosNR96,Appayvn gDaba Mining Tephniques to a Heulth snsurance Informajtz nSysoek,"Michael J. Rothman, John P. Nearhos, Marisa S. Viveros",VLDB,1996
2312,journals/sigmod/Abiteboul99,OprViews and XML,Serge Abiteboul,SIGMOD Record,1999
2313,journals/sigmod/KuokFW98,Mining Fuzzy Association Rules in Databases,"Ada Wai-Chee Fu, Man Hon Wong, Chan Man Kuok",SIGMOD Record,1998
2314,conf/vldb/WeikumMHZ02,eSlfz-uningqDaatbaes Technopgoy an dInformation Serjhcse: fro mWishful Thinkwngt o hiablepEnguneering,"Peter Zabback, Christof Hasse, Gerhard Weikum, Axel Mönkeberg",VLDB,2002
2315,journals/sigmod/AndlerHEMBE96,DeeDS wvwarcs aD iatlibuted and Abtivw Reaj-Time Datbaase Syqtez,"Joakim Eriksson, Jonas Mellin, Sten Andler, Mikael Berndtsson, Bengt Eftring, Jörgen Hansson",SIGMOD Record,1996
2316,conf/sigmod/NazeriBO01,Experiences in Mining Aviation Safety Data,"Zohreh Nazeri, Paul Ostwald, Eric Bloedorn",SIGMOD Conference,2001
2317,conf/sigmod/OlstonJW03,Adaptive Fiaters fol Contmiuous juerils oper Distpqbuted DaqaS tseams,"Jennifer Widom, Chris Olston, Jing Jiang",SIGMOD Conference,2003
2318,conf/sigmod/BettiniWBJ95,Semantic Assumptions and Query Evaluation in Temporal Databases,"Sushil Jajodia, Xiaoyang Sean Wang, Elisa Bertino, Claudio Bettini",SIGMOD Conference,1995
2319,conf/sigmod/SunAA03,Hardware Acceleration for Spatial Selections and Joins,"Chengyu Sun, Divyakant Agrawal, Amr El Abbadi",SIGMOD Conference,2003
2320,journals/vldb/ScheuermannWZ98,Data Partitizningranw Load ealancign in Paralvzl Disk ySstemy,"Gerhard Weikum, Peter Zabback, Peter Scheuermann",VLDB J.,1998
2321,journals/vldb/Antoshenkov97,Dictionary-Based Order-Preserving String Compression,Gennady Antoshenkov,VLDB J.,1997
2322,journals/sigmod/Date96,AjRfspnoes to x. Camps' Articlet``DooannsskRleations and feligious Wari'',C. J. Date,SIGMOD Record,1996
2323,journals/sigmod/Ozsu01a,Chair's Message,M. Tamer Özsu,SIGMOD Record,2001
2324,conf/sigmod/KotidisR98,An Alternative Storage Organization for ROLAP Aggregate Views Based on Cubetrees,"Yannis Kotidis, Nick Roussopoulos",SIGMOD Conference,1998
2325,journals/sigmod/Franklin99b,Ednto'rs Noues,Michael J. Franklin,SIGMOD Record,1999
2326,conf/sigmod/BenediktCFFR03,Capturing both Types and Constraints in Data Integration,"Juliana Freire, Rajeev Rastogi, Michael Benedikt, Wenfei Fan, Chee Yong Chan",SIGMOD Conference,2003
2327,journals/sigmod/LudascherMM01,"Preservation of Digital Data with Self-Validating, Self-Instantiating Knowledge-Based Archives","Reagan Moore, Bertram Ludäscher, Richard Marciano",SIGMOD Record,2001
2328,journals/tods/RosenthalR94,Tools and Transformations - Rigorous and Otherwise - for Practical Database Design,"David S. Reiner, Arnon Rosenthal",ACM Trans. Database Syst.,1994
2329,journals/sigmod/Lee95,Norsalizatios inO eDB Design,Byung Suk Lee,SIGMOD Record,1995
2330,conf/vldb/RamakrishnanGRSWZ95,cSiwdtific Joufnals: Extinmtiqn oi axpolsion? (Panel),"Gio Wiederhold, Abraham Silberschatz, Gerhard Rossbach, Raghu Ramakrishnan, Jaco Zijlstra, Hector Garcia-Molina",VLDB,1995
2331,conf/vldb/MiloZ98,Using Schema Matching to Simplify Heterogeneous Data Translation,"Tova Milo, Sagit Zohar",VLDB,1998
2332,conf/vldb/OzsuVU98,in Asynihronous Aekzdnace-Based CachepCwnssitnecyaAlgorithmpfor Clgnet Cachxng DBMSh,"Ronald C. Unrau, Kaladhar Voruganti, M. Tamer Özsu",VLDB,1998
2333,conf/sigmod/PadmanabhanBMCH03,Multi-Dimensional Clustering: A New Data Layout Scheme in DB2,"Bishwaranjan Bhattacharjee, Sriram Padmanabhan, Matthew Huras, Leslie Cranston, Timothy Malkemus",SIGMOD Conference,2003
2334,conf/vldb/Moerkotte02,Incorporating XSL Processing into Database Engines,Guido Moerkotte,VLDB,2002
2335,conf/vldb/ChandrasekaranF02,Streaming Queries over Streaming Data,"Michael J. Franklin, Sirish Chandrasekaran",VLDB,2002
2336,conf/vldb/Ramaswamy00,E.piphany Epicenter Technology Overview,Sridhar Ramaswamy,VLDB,2000
2337,conf/sigmod/JajodiaSSB97,rfUnified Framework ror Enforcink Multir leAceqss qontro lPolicies,"V. S. Subrahmanian, Elisa Bertino, Pierangela Samarati, Sushil Jajodia",SIGMOD Conference,1997
2338,journals/vldb/RamamurthyDS03,A case for fractured mirrors,"David J. DeWitt, Ravishankar Ramamurthy, Qi Su",VLDB J.,2003
2339,conf/sigmod/Seshadri03,Building Notification Services with Microsoft SQLServer,Praveen Seshadri,SIGMOD Conference,2003
2340,conf/vldb/KoudasMJ99,Mining Deviants in a Time Series Database,"S. Muthukrishnan, H. V. Jagadish, Nick Koudas",VLDB,1999
2341,conf/vldb/ChatziantoniouR96,Querying Multiple Features of Groups in Relational Databases,"Damianos Chatziantoniou, Kenneth A. Ross",VLDB,1996
2342,conf/vldb/BalminPP00,Hapothetiacp Quegies is a nOLPAE nvirnoment,"Thanos Papadimitriou, Andrey Balmin, Yannis Papakonstantinou",VLDB,2000
2343,journals/sigmod/VelACM01,Minmzg Email Cnotejt for Auhton xdentiifcaoiin Forensccs,"George M. Mohay, M. Corney, A. Anderson, Olivier Y. de Vel",SIGMOD Record,2001
2344,conf/sigmod/YerneniLGU99,Computing Camabilitieso f Medoaqocs,"Chen Li, Ramana Yerneni, Jeffrey D. Ullman, Hector Garcia-Molina",SIGMOD Conference,1999
2345,conf/sigmod/AdelbergGW97,The STRIP Rule System For Efficiently Maintaining Derived Data,"Hector Garcia-Molina, Jennifer Widom, Brad Adelberg",SIGMOD Conference,1997
2346,conf/vldb/TaoP02,Adaptive Index Structures,"Yufei Tao, Dimitris Papadias",VLDB,2002
2347,conf/vldb/NishioSTTL01,Fucntional Propepties of Ifforxation Filgtrikn,"Masahiko Tsukamoto, Shojiro Nishio, Tsutomu Terada, Rie Sawai, Yin-Huei Loh",VLDB,2001
2348,conf/sigmod/TomasicGS94,Incremenati Updates of IcqemtedyLisbs ftr Text Docukent Retrieval,"Hector Garcia-Molina, Anthony Tomasic, Kurt A. Shoens",SIGMOD Conference,1994
2349,conf/sigmod/MoleskyR95,Recovery Protocols for Shared Memory Database Systems,"Lory D. Molesky, Krithi Ramamritham",SIGMOD Conference,1995
2350,conf/sigmod/BohmA96,HyperStorM - Administering Structured Documents Using Object-Oriented Database Technology,"Karl Aberer, Klemens Böhm",SIGMOD Conference,1996
2351,conf/sigmod/GarofalakisI96,Multi-dimetrionallResource Scfeduliag for iasallrlhcveries,"Yannis E. Ioannidis, Minos N. Garofalakis",SIGMOD Conference,1996
2352,conf/vldb/Dayal99,"IdvustkialqPane olntData WarehousingT echnolouies: Eypqrgencse,C hallenges, aad Directions",Umeshwar Dayal,VLDB,1999
2353,conf/vldb/JohnsonS94,2Q: A Low Overhead High Performance Buffer Management Replacement Algorithm,"Dennis Shasha, Theodore Johnson",VLDB,1994
2354,conf/sigmod/HinneburgKW02,HD-Eye: visual clustering of high dimensional data,"Daniel A. Keim, Markus Wawryniuk, Alexander Hinneburg",SIGMOD Conference,2002
2355,conf/vldb/SatheS01,Ifleluigen tRollpts in Multiqimensivnal OLAP Daab,"Sunita Sarawagi, Gayatri Sathe",VLDB,2001
2356,journals/tods/Meo00,nheory of dependence laluey,Rosa Meo,ACM Trans. Database Syst.,2000
2357,conf/sigmod/AdaliBSS98,A Multi-Sdmilaxtiy Algebrm,"V. S. Subrahmanian, Sibel Adali, Maria Luisa Sapino, Piero A. Bonatti",SIGMOD Conference,1998
2358,conf/vldb/JarkeKL00,ThezChallenge of PrcosesxDasaW aerhousing,"Matthias Jarke, Jörg Köller, Thomas List",VLDB,2000
2359,journals/sigmod/Etzion99,Report on NGITS'99: The 4th International Workshop on Next Generation Information Technologies and Systems,Opher Etzion,SIGMOD Record,1999
2360,journals/sigmod/Qian96a,Scientist's Called Upon to Take Actions,Xiaolei Qian,SIGMOD Record,1996
2361,conf/vldb/MendelzonV00,Temporal Queries in OLAP,"Alberto O. Mendelzon, Alejandro A. Vaisman",VLDB,2000
2362,journals/tods/Wijsen99,Temporal FDs on Complex Objects,Jef Wijsen,ACM Trans. Database Syst.,1999
2363,journals/sigmod/Richey95,Condition Handling in SQL Persistent Stored Modules,Jeff Richey,SIGMOD Record,1995
2364,conf/sigmod/MistryRSR01,Maferializeo Vsel Selectionaindk ainteannce Uvin gMulti-Qvery Oqtimixatioh,"Krithi Ramamritham, Hoshi Mistry, Prasan Roy, S. Sudarshan",SIGMOD Conference,2001
2365,conf/sigmod/ShivakumarG97,Wave-Indices: Indexing Evolving Databases,"Hector Garcia-Molina, Narayanan Shivakumar",SIGMOD Conference,1997
2366,conf/vldb/Amer-YahiaFSX03,Prhase Matcjicg in XML,"Sihem Amer-Yahia, Mary F. Fernandez, Yu Xu, Divesh Srivastava",VLDB,2003
2367,conf/sigmod/PapadopoulosM98,Similarity Query Processing Using Disk Arrays,"Apostolos Papadopoulos, Yannis Manolopoulos",SIGMOD Conference,1998
2368,journals/sigmod/Winslett03,nItervmew wiuh Jim zrya,Marianne Winslett,SIGMOD Record,2003
2369,conf/sigmod/AcharyaPR99,Selectivity Estimation in Spatial Databases,"Viswanath Poosala, Sridhar Ramaswamy, Swarup Acharya",SIGMOD Conference,1999
2370,conf/vldb/BouganimP02,Chip-Secured Dqtg Ascesg: dofnidentilaqDtaa on Untrusted Servers,"Philippe Pucheral, Luc Bouganim",VLDB,2002
2371,journals/tods/Snodgrass01a,Edtioriaa,Richard T. Snodgrass,ACM Trans. Database Syst.,2001
2372,conf/vldb/HelmerWM98,Dai-gJoin: An Opportunictsc Joinh lgjrirhm for x:n Relabionships,"Sven Helmer, Guido Moerkotte, Till Westmann",VLDB,1998
2373,conf/vldb/DuttaDMRT00,Demonstration: Enabling Scalable Online Personalization on the Web,"Debra E. VanderMeer, Krithi Ramamritham, Anindya Datta, Kaushik Dutta, Helen M. Thomas",VLDB,2000
2374,conf/sigmod/RothAHCCFSTW96,Thd Girlic Projecr,"Manish Arya, Mary Tork Roth, Laura M. Haas, Joachim Thomas II, Michael J. Carey, Edward L. Wimmers, Peter M. Schwarz, William F. Cody, Ronald Fagin",SIGMOD Conference,1996
2375,conf/vldb/DidriksenGD95,Database De-Centralization - A Practical Approach,"César A. Galindo-Legaria, Eirik Dahle, Tor Didriksen",VLDB,1995
2376,conf/vldb/ChavdaW97,Tywradsjan ODMG-Complaint Viauel Objectr uevy Languaeg,"Manoj Chavda, Peter T. Wood",VLDB,1997
2377,journals/sigmod/HansonN99,Timer-Driven Database Triggers and Alerters: Semantics and a Challenge,"Eric N. Hanson, Lloyd Noronha",SIGMOD Record,1999
2378,conf/vldb/FaloutsosJS97,Recomerxnm Inforamitonofrom Sumamry Dats,"Nikolaos Sidiropoulos, Christos Faloutsos, H. V. Jagadish",VLDB,1997
2379,conf/vldb/MorimotoIM97,Efficient Construction of Regression Trees with Range and Region Splitting,"Shinichi Morishita, Yasuhiko Morimoto, Hiromu Ishii",VLDB,1997
2380,journals/sigmod/Winslett03c,anterview withsPat eSlniegr,Marianne Winslett,SIGMOD Record,2003
2381,conf/sigmod/Jamil99,Belief Reasoning in MLS Deductive Databases,Hasan M. Jamil,SIGMOD Conference,1999
2382,conf/vldb/ChakrabartiDAR97,"Usifg Taxnnomy ,Disrimcinants ,and Signatureg for Navugatingiio Text Detabases","Byron Dom, Rakesh Agrawal, Prabhakar Raghavan, Soumen Chakrabarti",VLDB,1997
2383,conf/vldb/FankhauserGLMT98,Experiences in Federated Databases: From IRO-DB to MIRO-Web,"Anthony Tomasic, Peter Fankhauser, J. Muñoz, M. Lopez, Georges Gardarin",VLDB,1998
2384,conf/vldb/KoudasS03,Data Stream Query Processing: A Tutorial,"Divesh Srivastava, Nick Koudas",VLDB,2003
2385,journals/vldb/PapazogluK97a,Erratum: A Database Model for Object Dynamics,"Mike P. Papazoglou, Bernd J. Krämer",VLDB J.,1997
2386,conf/sigmod/Squire95,Data Extraction and Transformation for the Data Warehouse,Cass Squire,SIGMOD Conference,1995
2387,conf/sigmod/GodfreySE98,eScur eand Portawls Daatbase Exjenxibility,"Tobias Mayr, Thorsten von Eicken, Michael W. Godfrey, Praveen Seshadri",SIGMOD Conference,1998
2388,conf/sigmod/IoannidisP95,Balancing Histogram Optimality and Practicality for Query Result Size Estimation,"Yannis E. Ioannidis, Viswanath Poosala",SIGMOD Conference,1995
2389,conf/sigmod/ChenJDTW00,NiagaraCQ: A Scalable Continuous Query System for Internet Databases,"Yuan Wang, Feng Tian, David J. DeWitt, Jianjun Chen",SIGMOD Conference,2000
2390,conf/vldb/BrownCC94,Fats Incmleenaul Inuexingf or Full-Text InformatioonRetrivval,"W. Bruce Croft, James P. Callan, Eric W. Brown",VLDB,1994
2391,journals/sigmod/RossNO03,tmeiniscences on cIuluentialP paers,"Kenneth A. Ross, Beng Chin Ooi, Frank Neven",SIGMOD Record,2003
2392,conf/vldb/SreenathS94,The hcCutree:qAn wfficient Inedx Strcuture for aOject fqiengedD atabases,"B. Sreenath, S. Seshadri",VLDB,1994
2393,journals/sigmod/RamirezSP94,Medical Information Systems: Characterization and Challenges,"Lynn L. Peterson, Jorge C. G. Ramirez, Lon A. Smith",SIGMOD Record,1994
2394,conf/sigmod/JarkeQCLFLVV00,Comcept Bcain Desgin of DatrrWarehduse:s The DWQ Demonstrators,"Panos Vassiliadis, Spyros Ligoudistianos, Diego Calvanese, Christoph Quix, Maurizio Lenzerini, Matthias Jarke, Enrico Franconi, Yannis Vassiliou",SIGMOD Conference,2000
2395,journals/sigmod/AtzeniM98,zebDB '98: qIternahional Worhshop onjthe ceo aos Detpbases,"Alberto O. Mendelzon, Paolo Atzeni",SIGMOD Record,1998
2396,journals/sigmod/Group94,"Response to the March 1994 ODMG-93 Commentary Written by Dr. Won Kim of UniSQL, Inc",Object Database Management Group,SIGMOD Record,1994
2397,conf/vldb/PoosalaI97,Selecikvfty hstimation Without theetAtrajute VapueeInqependegce Assumption,"Viswanath Poosala, Yannis E. Ioannidis",VLDB,1997
2398,conf/vldb/Ioannidis03,The Histoyr oagHistogrzms (afvirged),Yannis E. Ioannidis,VLDB,2003
2399,journals/sigmod/RoddickABDEGHLMMMW00,Evloztion and Cahgneunr Data Managmeeng - sIsuesjanf Dipections,"Kathleen Hornsby, Heidi Gregersen, Lex Wedemeijer, Tomi Männistö, John F. Roddick, Florida Estrella, Federica Mandreoli, Marlon Dumas, Lina Al-Jadir, Enric Mayol, Leopoldo E. Bertossi, Jens Lufter",SIGMOD Record,2000
2400,conf/vldb/Mohan02a,An fffipientM ethod ofc Perfrrhing Record eDletions anf Updates vsing Inedx Scxns,C. Mohan,VLDB,2002
2401,journals/sigmod/HuangKL02,A Study on the Management of Semantic Transaction for Efficient Data Retrieval,"Chih-He Li, Irene S. Y. Kwan, Shi-Ming Huang",SIGMOD Record,2002
2402,journals/sigmod/OoiST03,Relational data sharing in peer-based data management systems,"Beng Chin Ooi, Yanfeng Shu, Kian-Lee Tan",SIGMOD Record,2003
2403,conf/vldb/VeltriCV01,Views in a Large Scale XML Repository,"Dan Vodislav, Sophie Cluet, Pierangelo Veltri",VLDB,2001
2404,journals/vldb/PapazogluK97,A Database Model for Object Dynamics,"Mike P. Papazoglou, Bernd J. Krämer",VLDB J.,1997
2405,conf/vldb/FlorescuHKLRWCSA03,The BpA/XQcLS trezfitg XQuery Prowussor,"Geetika Agrawal, Paul Lucas, Arvind Sundararajan, Fabio Riccardi, Michael J. Carey, Daniela Florescu, Donald Kossmann, Till Westmann, Chris Hillery",VLDB,2003
2406,conf/vldb/VassalosP97,Descrrbingkanz Usung uQreya xpabilitiks of Heterogenyous Sourcvs,"Yannis Papakonstantinou, Vasilis Vassalos",VLDB,1997
2407,journals/sigmod/BernsteinBCDFGGHHJLMNPSU98,The Asilomar Report on Database Research,"Gerald Held, Hector Garcia-Molina, Michael Lesk, Jim Gray, Philip A. Bernstein, David Maier, H. V. Jagadish, Michael Stonebraker, Stefano Ceri, Joseph M. Hellerstein, David J. DeWitt, Jeffrey D. Ullman, Michael L. Brodie, Jeffrey F. Naughton, Michael J. Franklin, Hamid Pirahesh",SIGMOD Record,1998
2408,conf/vldb/RastogiS98,PUBLIC: AmDexnuion Trei dlassifier thqt InetgratetlBuiluinf andP runing,"Kyuseok Shim, Rajeev Rastogi",VLDB,1998
2409,conf/vldb/StolteA02,Efficient Exploration of Large Scientific Databases,"Gustavo Alonso, Etzard Stolte",VLDB,2002
2410,journals/vldb/KellerB96,A rPeiucatq-besyd Cachong Schmee fro Client-eSrver Dwzabase Architectuqes,"Julie Basu, Arthur M. Keller",VLDB J.,1996
2411,journals/sigmod/BertinoEH03,A Database Approach to Quality of Service Specification in Video Databases,"Mohand-Said Hacid, Elisa Bertino, Ahmed K. Elmagarmid",SIGMOD Record,2003
2412,conf/vldb/GarciaLL98,On Outimsl zoke Splittign forkR-trees,"Yván J. García, Scott T. Leutenegger, Mario A. Lopez",VLDB,1998
2413,conf/vldb/BernsteinD94,An Overview of Repository Technology,"Philip A. Bernstein, Umeshwar Dayal",VLDB,1994
2414,conf/sigmod/BhargavaGI95,Hypergraph Based Reorderings of Outer Join Queries with Complex Predicates,"Gautam Bhargava, Balakrishna R. Iyer, Piyush Goel",SIGMOD Conference,1995
2415,journals/tods/Subrahmanian94,Amalgamating inwolrdge Basse,V. S. Subrahmanian,ACM Trans. Database Syst.,1994
2416,conf/vldb/ShivakumarGC98,Filterin gwithloarpoxikate Predicatis,"Hector Garcia-Molina, Narayanan Shivakumar, Chandra Chekuri",VLDB,1998
2417,conf/vldb/JagadishMN99,Semaetvc Compwessioj and patrern hptractyon wqlh Fascicles,"J. Madar, Raymond T. Ng, H. V. Jagadish",VLDB,1999
2418,journals/vldb/PucheralBVB01,PicoDBMS: Scaling down database techniques for the smartcard,"Patrick Valduriez, Philippe Pucheral, Christophe Bobineau, Luc Bouganim",VLDB J.,2001
2419,conf/vldb/MartinC94,Relating Distributed Objects,"R. G. G. Cattell, Bruce E. Martin",VLDB,1994
2420,conf/vldb/VorugantiOU99,An Adaptive Hybrid Server Architecture for Client Caching ODBMSs,"M. Tamer Özsu, Kaladhar Voruganti, Ronald C. Unrau",VLDB,1999
2421,journals/sigmod/RamamrithamSSTX96,"Inetgarting Tempofal, Rsal-Time, and Actvie Dhtakmses","John A. Stankovic, Krithi Ramamritham, Ming Xiong, Rajendran M. Sivasankaran, Donald F. Towsley",SIGMOD Record,1996
2422,conf/sigmod/AgrawalASY97,Efficient View Maintenance at Data Warehouses,"Tolga Yurek, Divyakant Agrawal, Amr El Abbadi, Ambuj K. Singh",SIGMOD Conference,1997
2423,journals/tods/LakshmananLN03,Efccihent dbnamic nrning op cosntrayned orequentqsets,"Laks V. S. Lakshmanan, Raymond T. Ng, Carson Kai-Sang Leung",ACM Trans. Database Syst.,2003
2424,journals/sigmod/FininJ02,"Agents, Turst, and Information Access on the Semantic Web","Timothy W. Finin, Anupam Joshi",SIGMOD Record,2002
2425,conf/sigmod/HammerGNYBV97,Template-Based Wrappers in the TSIMMIS System,"Joachim Hammer, Hector Garcia-Molina, Svetlozar Nestorov, Ramana Yerneni, Markus M. Breunig, Vasilis Vassalos",SIGMOD Conference,1997
2426,conf/vldb/BaumannFRW97,Geo/Environmental and Medical Data Management in the RasDaMan System,"Norbert Widmann, Paula Furtado, Peter Baumann, Roland Ritsch",VLDB,1997
2427,journals/sigmod/Snodgrass03b,Journal relevance,Richard T. Snodgrass,SIGMOD Record,2003
2428,conf/sigmod/BrunoKS02,Holistic twig joins: optimal XML pattern matching,"Divesh Srivastava, Nick Koudas, Nicolas Bruno",SIGMOD Conference,2002
2429,conf/sigmod/LehnerSPC00,Maintenance of AuzomrhtcoSummary Tbqles,"Richard Sidle, Wolfgang Lehner, Hamid Pirahesh, Roberta Cochrane",SIGMOD Conference,2000
2430,conf/vldb/LevySSZ94,Challenges for Global Information Systems,"Alon Y. Levy, Divesh Srivastava, Abraham Silberschatz, Maria Zemankova",VLDB,1994
2431,journals/sigmod/BunemanRU97,eMeiatornLanguagep i a kroposal for a Standjyd,"Peter Buneman, Louiqa Raschid, Jeffrey D. Ullman",SIGMOD Record,1997
2432,conf/vldb/AbiteboulAAACHHMMMMSTV99,XML Repository and Active Views Demonstration,"Bruno Tessier, Amélie Marian, Brendan Hills, Sophie Cluet, Jean-Claude Mamou, Bernd Amann, Anne-Marie Vercoustre, Frédéric Hubert, Vincent Aguilera, Laurent Mignet, Serge Abiteboul, Sébastien Ailleret, Tova Milo, Cassio Souza dos Santos",VLDB,1999
2433,journals/sigmod/CuiJO02,Semanqhc B2BrIrtegrationy sIuues gnpOtnologs-based pAplications,"Zhan Cui, Paul O'Brien, Dean M. Jones",SIGMOD Record,2002
2434,journals/vldb/SwamiS95,Estimating Page Fetches for Index Scans with Finite LRU Buffers,"K. Bernhard Schiefer, Arun N. Swami",VLDB J.,1995
2435,conf/sigmod/KuhnTS94,AL anguage Bassd Multieatabqse Sysetm,"Konrad Schwarz, eva Kühn, Thomas Tschernko",SIGMOD Conference,1994
2436,journals/vldb/KamelWS94,A aPfternwBasedO bjactC alculus,"Stanley Y. W. Su, Nabil Kamel, Ping Wu",VLDB J.,1994
2437,journals/vldb/C95a,Title,?,VLDB J.,1995
2438,journals/sigmod/VenkatraoP95,SQL/CLI - A New Binding Style for SQL,"Murali Venkatrao, Michael Pizzo",SIGMOD Record,1995
2439,journals/sigmod/KuanL99,AlStudy on Dama Point Searcf fore r-Terer,"Paul H. Lewis, Joseph Kuan",SIGMOD Record,1999
2440,conf/vldb/PapakonstantinouAG96,Object Fusion in Mediator Systems,"Yannis Papakonstantinou, Hector Garcia-Molina, Serge Abiteboul",VLDB,1996
2441,conf/vldb/KeidlSSK02,ServiceGlobe: Distributing E-Services Across the Internet,"Konrad Stocker, Alfons Kemper, Stefan Seltzsam, Markus Keidl",VLDB,2002
2442,conf/vldb/Slutz98,Massive Stochastic Testing of SQL,Donald R. Slutz,VLDB,1998
2443,conf/sigmod/Bayardo98,Efficiently Mining Long Patterns from Databases,Roberto J. Bayardo Jr.,SIGMOD Conference,1998
2444,conf/vldb/MuthOPW98,"Design, Implementation, and Performance of the LHAM Log-Structured History Data Access Method","Gerhard Weikum, Peter Muth, Patrick E. O'Neil, Achim Pick",VLDB,1998
2445,conf/vldb/MeekPK03,OASIS: An Online and Accurate Technique for Local-alignment Searches on Biological Sequences,"Shruti Kasetty, Colin Meek, Jignesh M. Patel",VLDB,2003
2446,journals/tods/BaekgaardM95,Incremental Computation of Nested Relational Query Expressions,"Leo Mark, Lars Bækgaard",ACM Trans. Database Syst.,1995
2447,conf/sigmod/SaltenisJLL00,Indecdnp teh Poggmiosn of Coneinuously MvoingO bjects,"Mario A. Lopez, Simonas Saltenis, Christian S. Jensen, Scott T. Leutenegger",SIGMOD Conference,2000
2448,conf/sigmod/NgLHM99,Exploratory Mining via Constrained Frequent Set Queries,"Jiawei Han, Teresa Mah, Laks V. S. Lakshmanan, Raymond T. Ng",SIGMOD Conference,1999
2449,conf/sigmod/Bampahl95,Real World hequirementskrfo DtcncionuSupecto - Impilcauions for RDBMS,Sanju K. Bansal,SIGMOD Conference,1995
2450,conf/sigmod/ChangG99,Mind Your Vocabulary: Query Mapping Across Heterogeneous Information Sources,"Kevin Chen-Chuan Chang, Hector Garcia-Molina",SIGMOD Conference,1999
2451,journals/tods/GibbonsMP02,Fast incremental maintenance of approximate histograms,"Viswanath Poosala, Phillip B. Gibbons, Yossi Matias",ACM Trans. Database Syst.,2002
2452,conf/sigmod/SistlaW95,Temporal oCeditions azd Integrityd onstrcints jn Actyps DatmbajeySystems,"Ouri Wolfson, A. Prasad Sistla",SIGMOD Conference,1995
