Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,income
21,4,410439,15,10,4,12,3,4,1,0,0,1.1490761869827805e-05,38,0
28,4,37821,8,11,4,12,4,4,0,0,0,2.7051900050267904e-06,0,0
45,4,228570,11,9,2,12,5,4,0,0,0,-6.130884644868524e-06,38,0
21,4,141453,11,9,4,8,3,4,0,0,0,-1.9140355518513747e-05,38,0
34,4,88215,12,14,2,10,5,1,0,999,0,2.5106342022971254e-05,3,1
-999,4,48641,2,8,4,8,1,3,0,0,0,1.979367416588322e-05,38,1
-999,4,185385,11,9,2,7,0,4,1,0,0,1.4431020145028111e-05,38,0
47,4,341471,11,9,0,9,1,4,0,0,0,-7.031716935338242e-06,38,1
41,4,163322,1,7,0,4,4,4,0,0,0,-5.009472082492788e-06,38,0
35,4,99357,9,13,2,4,5,4,0,0,1977,1977.000004006654,38,1
43,5,602513,12,14,2,4,0,4,1,0,0,-8.938536326974626e-06,38,1
53,2,287192,3,2,2,8,0,4,1,0,0,-9.893992155103974e-06,25,0
34,4,215047,15,10,4,4,1,4,1,999,0,1.458558561624191e-05,38,0
46,1,97863,8,11,2,1,0,4,1,5178,0,-5.514036027420956e-07,38,1
59,4,308118,7,12,6,4,1,4,0,0,0,-1.119868987138514e-05,38,1
53,4,137192,9,13,0,4,4,1,1,0,0,9.5266733687097e-06,38,0
33,4,275369,5,4,5,6,1,2,1,0,0,-5.73898318988514e-06,14,0
45,4,99971,11,9,2,14,0,4,1,0,0,-1.9793545544031985e-05,38,0
48,5,103713,12,14,2,12,0,4,1,0,0,-1.1348124983865336e-05,38,1
42,4,253770,15,10,0,1,4,4,0,0,0,-5.164934303488142e-06,38,0
55,4,162205,11,9,2,14,0,4,1,5178,0,2.199593929655201e-06,38,1
46,6,31267,11,9,2,14,0,4,1,0,0,1.7173761860476895e-06,38,1
17,4,198146,1,7,4,12,3,4,0,0,0,1.2277702084587487e-05,38,0
23,4,178207,15,10,4,6,4,0,0,0,0,-2.3703288187389267e-06,38,0
21,4,317175,11,9,4,14,1,4,1,0,0,-4.656530726109897e-06,38,0
53,1,221791,11,9,0,3,1,2,1,999,0,1.2450466404826635e-05,38,0
61,5,187124,11,9,2,4,0,4,1,0,0,9.787003834026527e-06,38,1
58,7,280519,11,9,0,8,3,2,1,0,0,-2.134576281397132e-06,38,0
36,4,207568,11,9,2,3,0,4,1,0,0,2.9202958098114624e-06,38,0
45,2,192684,15,10,0,1,4,2,0,0,0,-4.753222447363075e-06,38,0
39,4,103260,9,13,2,3,5,4,0,0,0,-1.1621618620252095e-05,38,1
39,4,191227,9,13,0,4,1,4,0,13550,0,2.197236135901622e-05,38,1
48,5,382242,10,16,2,4,5,4,0,0,0,-5.4188840338740346e-06,38,1
41,4,106900,9,13,2,13,0,4,1,0,0,2.9499271362602433e-06,38,1
30,4,48520,7,12,2,10,0,4,1,0,2002,2001.9999848465254,38,0
50,4,55527,7,12,0,3,1,2,1,0,0,7.364516145797221e-06,38,0
51,6,246820,11,9,2,3,0,4,1,7298,0,-1.2058577580229431e-05,38,0
-999,4,33884,15,10,5,12,4,4,0,0,0,1.6779585814546472e-05,38,0
41,4,29762,15,10,2,3,0,4,1,0,0,1.7974100603862234e-05,38,1
47,1,168109,11,9,2,1,0,4,1,0,0,5.656390558099446e-06,38,0
51,4,207449,9,13,2,4,0,4,1,0,0,1.1488154540731367e-06,38,0
60,5,189098,11,9,2,8,0,4,1,999,0,-1.874151201715186e-06,38,0
51,4,194259,9,13,0,13,4,4,0,999,0,-4.7544005809299297e-07,38,0
-999,2,194630,15,10,4,8,1,4,1,0,0,4.0923512447303336e-06,38,0
29,2,179681,11,9,4,14,3,4,0,0,0,8.974507114941961e-07,38,0
42,7,136996,15,10,2,11,0,2,1,999,0,9.81704817314604e-06,38,0
32,4,143604,11,9,0,8,1,2,0,0,0,-9.182981257382492e-06,38,0
-999,4,243373,2,8,4,12,2,4,1,1055,0,1.528082401076727e-05,38,0
34,4,261799,8,11,2,1,0,2,1,0,0,-4.2265876110889016e-06,38,0
48,4,143281,11,9,6,7,1,4,0,0,0,-7.458789697133867e-06,38,0
38,4,185556,15,10,2,3,0,4,1,0,0,3.6261090343162112e-06,21,0
38,4,111499,14,15,4,10,1,4,0,999,0,4.265524967597343e-06,38,0
40,6,280433,9,13,2,3,0,4,1,0,0,-1.736670093409685e-05,38,0
39,4,37314,12,14,4,4,1,4,1,0,0,-4.811097869230866e-06,38,1
38,4,103408,12,14,2,4,0,2,1,0,0,-2.1720499742174833e-05,0,0
26,4,270151,9,13,,12,1,4,0,0,0,-6.7570708687554355e-06,38,0
-999,7,96748,15,10,,10,3,4,1,0,0,-6.326432726042855e-06,38,1
20,4,164775,4,3,4,6,2,4,1,0,0,2.9746098505651232e-06,13,0
49,4,190319,9,13,3,1,1,0,1,0,0,-7.877957562307373e-06,29,0
23,4,213115,11,9,4,1,3,2,0,0,0,-5.510477552275928e-06,38,0
47,4,156926,9,13,2,4,0,4,1,0,0,1.3038877101934839e-05,2,1
43,4,112967,15,10,2,11,0,4,1,0,0,2.0641921292894453e-05,38,0
56,4,35373,15,10,0,8,1,4,1,0,0,-9.20904428185305e-06,38,0
60,6,220342,1,7,2,5,0,4,1,0,0,1.0192567375916904e-05,38,0
29,4,163167,11,9,0,12,3,4,1,0,0,3.87807292776588e-06,38,0
25,4,404951,9,13,4,4,1,2,0,0,0,-1.7387887328326624e-05,38,0
39,4,122032,8,11,4,7,1,4,1,0,0,-7.911702568315878e-06,38,0
37,4,143582,8,11,4,1,1,3,0,4101,0,-3.0278327057367646e-05,38,0
38,4,108140,9,13,4,4,1,4,1,2202,0,3.235662845890335e-06,38,0
47,4,251508,11,9,0,13,1,4,0,0,0,-1.0767909978244041e-05,38,0
50,6,197054,14,15,0,12,1,4,1,0,0,1.339269370939702e-06,38,1
64,6,36960,11,9,2,5,0,4,1,0,0,2.5709519217185655e-05,38,0
35,4,165930,15,10,2,3,0,4,1,0,0,1.5931380062474883e-05,38,1
-999,0,178960,1,7,4,0,4,4,0,999,0,-7.670063211468413e-06,38,0
42,4,214503,9,13,2,10,0,4,1,0,0,-1.0087822187469161e-05,38,1
51,4,110458,9,13,5,10,1,4,1,0,0,1.2929815391113107e-05,38,0
21,4,202125,11,9,4,8,1,4,1,0,0,-1.004801464114885e-05,38,0
53,6,284329,12,14,0,4,1,4,1,0,0,9.91122767039087e-06,38,1
29,4,192924,8,11,0,1,1,4,0,0,0,2.7358655045915287e-05,38,0
34,4,340917,14,15,2,4,0,4,1,2829,0,6.754182278013282e-06,0,0
37,4,340614,12,14,2,10,0,4,1,0,0,1.184013718282857e-05,38,0
20,4,196678,2,8,,1,3,4,0,0,0,1.068029990157068e-05,38,1
18,4,266489,15,10,4,4,1,4,1,0,0,-5.570983272440767e-06,38,1
57,4,61474,15,10,2,4,0,4,1,999,0,2.9019055987471156e-06,38,1
47,0,99127,8,11,2,0,0,4,1,0,0,-9.564356505285982e-06,38,1
27,4,215955,15,10,2,1,0,4,1,2829,0,1.2899281407622673e-05,38,0
23,5,215395,8,11,4,3,1,4,1,0,0,-1.0851269562418257e-05,38,0
36,5,183898,9,13,0,12,1,4,1,0,0,7.009884932815474e-06,38,0
48,4,97176,11,9,0,1,2,4,0,0,0,1.1317180168575466e-05,38,0
40,4,145160,15,10,,7,0,4,1,0,0,-4.9164237640851e-06,38,0
51,4,357949,9,13,0,10,1,4,0,999,0,-7.209955706588379e-06,38,1
59,4,177120,6,5,2,8,0,4,1,0,0,-1.6969294369142641e-06,38,0
32,4,288229,15,10,2,12,2,1,0,0,0,-8.924315882240806e-06,12,0
39,4,509060,15,10,0,8,1,4,1,0,0,1.5639759452865905e-06,38,0
32,4,47932,11,9,2,6,0,4,1,0,0,-9.169701424365915e-06,38,0
38,4,103925,11,9,2,1,5,4,0,0,0,-8.44555970666112e-06,38,1
44,7,183829,9,13,4,1,1,4,0,0,0,5.4690289765835715e-06,38,0
51,4,138852,11,9,2,13,0,4,1,999,0,6.175581695364015e-06,38,0
-999,4,188186,11,9,4,8,2,4,0,0,0,-2.935143276573654e-06,17,0
22,4,34616,15,10,4,12,1,4,0,0,0,-1.6464237681164582e-05,38,0
19,4,220819,11,9,4,5,3,4,0,0,0,1.1708606234339867e-05,38,0
31,1,281540,7,12,2,13,0,4,1,0,0,-4.484013660826024e-06,38,0
53,4,47396,11,9,2,3,0,4,1,0,0,2.062315018745959e-05,38,1
28,4,141350,9,13,2,4,0,4,1,999,0,-1.3239687179122709e-06,38,0
19,4,331433,11,9,,11,1,4,1,0,0,1.357773873954734e-06,38,0
-999,1,346532,15,10,,1,0,2,1,0,0,-4.317514306545284e-06,38,1
21,4,241367,15,10,4,1,3,4,1,0,0,2.434091690841578e-06,38,1
39,4,216256,9,13,2,4,0,4,1,0,0,3.476567355053107e-05,21,1
-999,2,153031,12,14,2,10,0,4,1,7298,0,-3.489689911360931e-06,38,1
36,4,116138,11,9,2,10,0,1,1,0,0,1.2763285179936916e-05,1,1
18,4,193166,6,5,,12,3,4,0,0,0,9.063371759054921e-07,38,0
32,5,275094,9,13,2,12,0,4,1,7688,0,1.1737933114526905e-05,25,1
50,4,81548,11,9,2,10,0,4,1,0,0,-1.9318868420149187e-05,38,1
18,4,167979,1,7,4,12,3,4,1,999,0,1.9448880728549495e-05,38,0
19,4,67759,11,9,4,7,3,4,1,0,0,3.4102544618931247e-06,38,0
-999,4,200190,15,10,0,3,1,4,1,0,0,-2.677552381327063e-06,38,1
49,4,403112,11,9,0,8,4,2,0,0,0,9.03309898694563e-06,38,0
40,4,214891,9,13,3,14,3,3,1,999,0,1.4391010276309918e-06,0,0
31,4,142675,15,10,4,4,3,4,1,0,0,-1.1478763094459162e-05,38,0
47,6,88500,11,9,2,5,0,4,1,0,0,-2.4232797756277668e-05,38,0
35,2,145308,15,10,2,8,0,4,1,0,0,1.826058723574004e-05,38,0
47,2,204377,15,10,4,8,3,4,0,0,0,-2.2284962447729094e-06,38,0
-999,6,260696,12,14,0,10,1,4,0,0,0,-6.129292953685761e-06,38,0
51,4,231181,15,10,4,7,1,4,1,0,0,-5.352166533324379e-06,38,0
54,4,260052,12,14,2,10,0,4,1,0,0,1.4644695387589119e-05,38,0
76,2,178665,6,5,,8,0,4,1,0,0,-4.901114466488322e-06,38,1
33,4,226267,5,4,4,12,1,4,1,0,0,6.443656083425994e-06,25,1
19,4,111232,2,8,4,14,3,4,1,0,0,-3.3463011603457796e-06,38,0
49,4,87928,8,11,2,3,0,4,1,5013,0,-1.2548093171430836e-05,38,1
26,4,212748,11,9,2,14,0,4,1,999,0,9.0128489979266e-06,38,0
23,4,110677,15,10,4,8,3,4,0,0,0,1.1030045494977102e-05,38,1
49,4,139268,11,9,2,3,0,4,1,7298,0,-6.793187144430608e-06,38,1
24,4,306779,15,10,,12,1,4,1,0,0,-3.77570664797626e-07,38,0
48,4,318331,11,9,4,12,3,4,1,0,0,9.700878698615983e-07,38,0
36,7,143385,15,10,2,11,0,4,1,0,0,4.451247756450303e-06,38,1
33,4,288273,2,8,5,1,4,4,0,1471,0,1.9712905723405344e-05,38,0
31,4,167725,9,13,2,10,0,1,1,15024,0,-3.238702952346598e-06,29,1
53,4,94081,9,13,2,4,0,4,1,0,0,-3.30044290305216e-06,38,1
22,4,194723,9,13,4,1,3,4,0,0,0,-1.7531510476446177e-06,38,0
43,4,163985,11,9,2,3,0,4,1,0,0,-9.422147032057777e-06,38,0
31,4,189759,7,12,2,1,0,4,1,0,0,-1.722161670653349e-05,21,0
53,7,195922,12,14,0,10,1,4,0,0,0,1.3376310377269734e-06,38,0
36,1,54159,9,13,2,4,0,4,1,0,0,5.2727684541576395e-06,38,1
47,2,166863,11,9,2,4,0,4,1,0,0,2.4524577683976094e-08,38,1
52,4,104501,15,10,2,10,0,4,1,0,0,-6.270643018374159e-07,11,0
39,4,210626,11,9,,7,4,4,0,0,0,-8.987299857243287e-06,38,1
24,4,448026,9,13,4,12,3,4,1,0,0,2.5240244191033288e-06,38,0
17,2,170916,0,6,4,11,3,4,0,0,1602,1602.0000016985919,38,0
-999,2,283602,12,14,2,10,5,4,0,15024,0,4.74891838753579e-06,38,1
21,4,189749,15,10,4,12,3,4,1,0,0,3.2367599825928277e-06,38,0
29,4,90934,9,13,,10,3,1,1,0,0,3.9381632993772005e-06,29,0
34,7,253121,9,13,2,10,0,4,1,0,0,1.3187813251601584e-05,38,0
28,4,181776,15,10,4,1,1,4,0,0,0,5.721970357234402e-06,38,0
61,4,162397,9,13,2,12,0,4,1,0,0,4.806097419397185e-06,38,0
20,4,70708,11,9,2,6,0,4,1,0,0,-1.74251139988958e-05,38,1
47,7,103406,11,9,,13,0,4,1,0,0,1.0534968765614977e-05,38,1
40,4,224658,9,13,2,12,0,4,1,0,0,-2.9785509542266376e-06,38,0
-999,2,213451,15,10,4,8,3,2,0,0,0,7.921106051409219e-07,22,0
53,4,139671,15,10,2,3,0,4,1,0,0,-1.2729015308389128e-05,38,1
26,4,36201,9,13,4,12,1,4,1,0,0,2.0898735252488164e-05,38,0
39,4,237713,14,15,2,12,0,4,1,0,2415,2414.999975257843,38,1
-999,2,173497,1,7,4,10,3,2,1,0,0,1.4881124505287724e-05,38,0
46,4,375606,10,16,4,10,1,4,1,999,0,4.251605665783322e-06,38,1
34,4,203488,9,13,2,12,0,4,1,15024,0,-1.9052937917301228e-05,38,1
45,6,107231,9,13,0,10,1,4,1,0,0,2.0363973777474042e-05,10,0
23,4,216811,11,9,4,1,3,4,0,999,0,5.137654865310898e-06,38,0
41,4,288679,11,9,2,3,0,4,1,0,0,-2.358316469342723e-05,38,0
26,4,105516,9,13,4,12,1,4,0,0,0,-4.224566444148316e-06,38,1
28,6,282972,9,13,4,10,1,4,0,0,0,5.34514757201677e-06,38,1
-999,5,117372,1,7,4,12,3,4,1,0,0,1.7132378478469676e-05,38,0
38,4,112497,11,9,4,10,1,4,1,0,0,-4.09248147899213e-06,38,1
66,0,186032,8,11,,0,1,4,0,2964,0,-2.646910816063629e-05,38,0
28,4,192384,9,13,2,12,0,4,1,999,0,1.459020618178567e-05,38,1
49,4,43348,12,14,4,10,1,4,1,0,0,4.982021586995729e-06,38,0
-999,4,181822,9,13,4,12,1,4,1,0,0,-2.2325539266697663e-05,38,0
43,2,216070,12,14,2,4,5,0,0,0,0,3.42696144667474e-06,38,1
34,7,112062,12,14,4,10,4,4,0,0,0,4.485664752017807e-06,38,0
30,4,218551,8,11,,12,0,4,1,999,0,-3.2471631340278724e-06,38,1
25,4,404616,9,13,2,4,0,4,1,0,0,-8.272827602010096e-06,38,1
27,4,169460,9,13,2,4,0,4,1,0,0,-6.0973132633017474e-06,38,1
25,4,240081,11,9,4,12,3,2,1,999,0,-3.2535379699025964e-06,38,0
-999,4,147655,15,10,4,1,3,4,0,0,0,3.54720416036075e-06,38,0
-999,4,90277,11,9,4,1,3,4,1,0,0,7.88359928230565e-06,0,0
49,4,60751,11,9,2,11,0,4,1,0,0,-2.1478314820870047e-05,38,0
44,6,194636,11,9,2,3,0,4,1,3137,0,2.559718188221542e-06,38,1
37,6,154641,7,12,2,5,0,4,1,2105,0,4.879464803903448e-06,38,1
39,4,491000,9,13,4,4,2,2,1,0,0,1.6914138073032465e-06,38,0
33,4,399088,11,9,0,14,4,4,0,0,0,-4.048557196476064e-06,38,0
41,6,186909,12,14,2,12,5,4,0,0,1902,1902.0000141981038,38,1
65,4,105491,9,13,2,4,0,4,1,99999,0,1.344402595791744e-05,38,1
-999,4,34987,9,13,4,12,1,4,1,0,0,-3.6621260027133603e-06,38,0
26,0,167835,9,13,2,0,5,4,0,0,0,-8.307798876512847e-07,38,0
31,4,288983,15,10,4,11,1,4,1,0,0,7.718402442922802e-06,38,0
28,4,266070,15,10,4,4,1,4,0,0,0,1.2826279947493295e-05,38,0
71,4,110380,11,9,2,12,0,4,1,999,2467,2466.9999918447647,38,0
25,2,31873,9,13,4,1,1,4,0,0,0,-1.046199099328574e-05,38,0
25,4,294400,5,4,2,3,0,4,1,0,0,2.7416186775619585e-06,38,0
19,0,184308,15,10,2,0,5,4,0,0,0,-1.1235793134937833e-05,38,0
36,6,175769,14,15,2,3,0,4,1,0,0,-1.944997493382699e-05,38,0
-999,4,182273,11,9,2,7,0,4,1,0,0,-8.20375940171539e-06,38,0
34,4,106541,15,10,2,7,0,4,1,0,0,4.171636171242489e-06,38,1
39,4,138192,9,13,2,3,0,4,1,0,0,1.5536103032944957e-05,38,0
31,4,196791,14,15,0,10,1,4,0,0,0,-7.0876466314656335e-06,38,1
22,4,223019,11,9,4,1,3,4,0,999,0,-1.2426644461817643e-06,38,0
44,4,109273,15,10,,3,1,4,1,0,0,1.555450542677381e-06,38,1
-999,6,95490,11,9,2,12,0,4,1,0,0,-6.48599371735191e-06,38,0
65,4,149131,1,7,0,7,2,4,1,0,0,-7.271638606713509e-06,38,1
44,4,219155,15,10,2,12,0,4,1,0,0,3.349849506561553e-06,9,1
53,2,82783,11,9,,4,1,4,1,0,0,-1.19743161043337e-05,38,0
28,4,214858,11,9,2,14,0,4,1,0,0,-7.674137418937167e-06,38,0
41,4,170230,9,13,0,4,4,4,0,0,0,-2.025878797427991e-06,38,0
40,5,209344,11,9,0,1,4,4,0,0,0,3.224611620762996e-06,0,0
35,4,90406,1,7,2,12,5,4,0,0,0,-1.5152465778661568e-05,38,0
41,5,299813,6,5,,12,5,4,0,0,0,-1.3081685447283857e-06,6,1
28,4,188064,11,9,2,3,0,4,1,0,0,-1.290855732620402e-05,2,0
53,4,246117,11,9,2,3,0,4,1,0,0,-6.842007974699435e-06,25,0
26,4,132749,15,10,4,8,3,4,0,0,0,7.886266611935044e-06,38,0
28,2,201099,11,9,4,14,3,2,0,0,0,-7.384551758582936e-07,38,0
-999,4,97490,15,10,0,3,4,4,0,0,0,1.669070077170279e-05,38,0
27,4,221252,11,9,4,1,1,0,0,0,0,-7.219752241194801e-07,38,0
26,4,116991,11,9,2,3,0,4,1,0,0,9.68012822772328e-06,38,1
53,4,161691,11,9,6,12,1,4,0,0,0,7.947747084426947e-06,38,0
34,4,107793,11,9,2,3,0,4,1,999,0,-1.3220278181534604e-07,11,1
50,5,194514,12,14,4,10,1,2,1,0,0,-1.3156526545452475e-05,37,0
30,4,278502,11,9,0,1,4,2,0,0,0,-1.0512621867139586e-06,38,0
47,4,343742,11,9,5,3,4,2,1,0,0,-5.327706829620691e-06,38,0
27,0,204074,11,9,4,0,1,4,1,0,0,-5.714189464867691e-06,38,0
55,1,31965,15,10,2,1,0,4,1,0,0,1.5582099031392234e-06,38,0
21,4,143604,15,10,4,8,3,4,0,0,0,-1.4495709370743604e-05,0,0
35,4,174308,15,10,,14,3,4,1,0,0,-8.738440141246483e-06,38,1
31,6,162551,2,8,2,12,5,1,0,0,0,-1.0120645343059803e-05,0,0
39,5,372525,12,14,2,4,0,4,1,0,0,-2.5422457276742725e-06,38,1
30,4,75167,9,13,2,4,0,4,1,0,0,-7.681613181415142e-06,38,0
39,4,176296,11,9,2,14,0,2,1,0,1887,1886.9999929757123,38,0
19,4,93518,15,10,4,12,3,4,0,0,0,1.3546341422816642e-06,38,0
25,0,126797,11,9,3,0,1,4,1,0,0,-4.456848723365482e-06,38,0
57,6,25124,11,9,2,8,0,4,1,0,0,4.806286881939246e-08,38,0
21,4,112137,15,10,4,10,2,1,0,0,0,-1.1156981152691304e-05,34,0
30,0,58798,5,4,6,0,1,4,0,0,0,-8.284222860647453e-06,38,0
25,6,21472,15,10,4,8,1,4,0,0,0,2.0408284469093093e-05,38,0
32,4,90969,8,11,2,14,0,4,1,0,0,-6.974047509898613e-06,38,1
26,4,149734,11,9,5,3,4,2,0,0,1594,1593.999978935716,38,0
42,4,52849,15,10,2,7,0,4,1,999,0,3.4212821283158325e-06,38,0
39,6,106347,15,10,0,12,4,4,1,0,0,-7.079690053223512e-06,38,0
-999,4,199735,9,13,0,9,1,4,0,0,0,2.43846900213288e-06,11,0
24,4,488541,15,10,4,8,4,2,0,0,0,-8.953499262384396e-07,38,0
46,4,403911,8,11,,3,0,2,1,0,0,5.498762400963603e-06,38,1
53,4,172991,15,10,2,12,0,4,1,0,0,-9.962280726093198e-07,38,0
36,1,210945,15,10,2,1,0,4,1,0,0,-2.2655226336834277e-06,38,0
34,4,157446,11,9,0,3,4,4,1,999,0,1.1479204278664781e-05,38,0
25,4,109390,11,9,4,14,3,4,1,0,0,-2.2181421718509174e-05,38,0
33,4,134886,15,10,4,1,3,4,0,99999,0,-1.3254877182411716e-05,38,1
45,4,144579,9,13,2,10,0,4,1,0,0,-8.250949229095947e-06,38,1
31,1,203488,7,12,4,1,1,4,1,999,0,-1.6928439084081338e-05,38,0
21,4,202871,11,9,4,7,3,4,1,0,0,-4.793868275898636e-06,38,0
33,4,175412,6,5,0,3,4,4,1,114,0,-5.780798322432029e-06,38,0
44,4,336906,15,10,0,1,4,4,0,0,0,9.747001717886814e-06,38,0
34,4,177596,8,11,2,4,5,4,0,0,0,-8.827199953841072e-07,32,1
30,4,79448,15,10,0,1,4,4,0,0,0,-2.1301129450113905e-06,38,0
32,2,191731,15,10,4,1,4,2,0,0,0,-3.7983852672289843e-06,38,0
46,0,233014,11,9,0,0,1,2,0,0,0,-1.0519958534196967e-05,38,0
29,4,133937,9,13,2,10,0,4,1,0,0,8.907938946757755e-06,38,1
20,4,219211,15,10,4,8,3,4,1,0,0,1.2100769730173352e-05,38,0
35,7,94529,11,9,0,11,4,4,0,0,0,-1.2121660006636576e-05,38,0
35,4,247547,11,9,5,10,2,2,0,0,0,1.620055853506634e-05,38,0
29,4,29361,11,9,4,8,1,4,0,0,0,-6.7098258146334506e-06,38,0
21,4,166851,11,9,,7,2,4,1,0,0,-7.52516619192413e-06,38,0
-999,1,197069,9,13,2,10,0,4,1,0,0,4.727936717004098e-06,29,1
-999,4,153588,11,9,2,7,0,4,1,0,0,5.620441400344359e-06,38,0
-999,1,151369,14,15,2,10,0,4,1,0,0,-7.126412517830557e-07,38,0
42,4,174112,12,14,4,10,1,4,0,0,0,-3.4628474331820783e-06,38,0
33,4,520033,2,8,2,1,5,4,0,999,0,1.1723528829631025e-05,38,0
35,7,194828,15,10,4,10,3,2,0,0,0,-6.232992728570271e-06,38,0
32,0,216908,11,9,2,0,0,4,1,0,0,-6.876906399639346e-07,38,1
22,4,126613,15,10,4,12,3,4,0,0,0,1.6937874700105353e-05,38,0
61,4,26254,11,9,0,4,1,4,0,0,0,-1.3370832669605249e-05,38,1
28,4,54042,8,11,4,8,1,4,0,2463,0,-4.586495270738857e-06,38,0
24,4,67804,11,9,4,8,3,2,1,0,0,1.0251352618255335e-05,38,1
58,2,53481,12,14,4,10,1,4,1,0,0,5.280000415250145e-06,38,0
42,4,412379,11,9,2,6,0,4,1,0,0,8.940175899056347e-06,38,0
56,4,220187,15,10,2,12,0,4,1,0,0,-1.3228843122713428e-05,38,1
26,0,256141,15,10,4,0,3,4,0,0,0,3.2111501851091053e-06,38,0
25,4,268222,11,9,,6,4,2,0,0,0,-2.8520669098887755e-06,38,1
59,4,99131,11,9,2,1,5,4,0,0,0,2.2724169696683796e-05,38,0
65,6,115498,9,13,2,12,0,4,1,3818,0,8.093778060850212e-06,38,0
57,4,317847,12,14,0,4,1,4,1,0,2824,2823.999999776814,38,1
36,4,98389,7,12,2,4,0,4,1,0,0,2.8589849658662873e-06,38,0
42,4,173704,15,10,2,12,0,4,1,0,1887,1887.0000005428776,38,1
18,0,211177,2,8,4,0,2,2,1,999,0,6.990150078055858e-06,38,0
18,4,115443,1,7,2,3,0,4,1,0,0,-8.563005742273533e-06,38,0
28,4,65078,11,9,2,3,0,4,1,0,0,1.3652173398339814e-05,38,0
20,4,24896,11,9,2,1,5,4,0,0,0,-1.3247272904504705e-05,38,0
19,4,184710,15,10,4,13,3,4,1,0,0,2.0504382554094463e-06,38,0
28,4,410450,9,13,0,8,4,4,0,0,0,-8.242798003656004e-06,9,0
37,4,83893,8,11,2,1,0,4,1,0,0,4.2827459143940484e-07,38,0
-999,4,113309,15,10,4,14,1,4,1,0,0,9.880187439705633e-06,38,0
60,4,160625,15,10,0,3,1,4,1,0,0,-1.7123454209091395e-05,38,0
17,2,340043,2,8,4,1,3,4,0,0,0,-1.6947831239097883e-06,38,0
37,2,48976,9,13,4,10,1,4,0,4865,0,-1.4397569945604632e-05,38,0
29,7,243875,8,11,0,1,3,4,1,0,0,-2.7938248690101747e-06,38,0
34,4,554206,11,9,5,14,1,2,1,0,0,-1.4423931788044212e-05,38,1
36,4,361888,15,10,2,3,0,4,1,0,0,1.6178571859085396e-06,0,0
37,6,205359,15,10,2,4,5,4,0,0,0,-4.261698999660619e-06,38,0
-999,7,167281,9,13,2,8,0,4,1,0,0,7.471225377864708e-06,38,0
22,4,35663,11,9,,8,1,4,0,0,0,1.2285581110059945e-05,38,1
61,4,357437,11,9,2,8,0,4,1,0,0,1.0648108445000305e-07,38,0
-999,4,390856,4,3,,5,0,4,1,0,0,8.936549854229597e-06,25,0
33,1,331615,10,16,2,10,0,4,1,0,1848,1848.0000138245864,38,1
54,4,202415,11,9,2,3,0,4,1,0,0,-9.22103062270135e-06,38,1
40,4,180032,12,14,4,10,1,4,0,0,1669,1669.0000143498557,38,0
40,4,77247,2,8,2,3,0,4,1,0,0,-3.6939122950685696e-07,38,1
40,2,101795,11,9,4,11,1,4,1,0,0,-9.78376677881881e-06,38,1
-999,4,272019,1,7,2,3,0,4,1,0,2057,2057.0000029846237,38,0
32,4,198068,1,7,,14,3,4,1,0,0,-7.209513278033015e-07,38,0
49,6,199326,15,10,2,12,0,4,1,0,0,-1.4070118058729416e-05,38,0
31,4,178841,11,9,4,1,1,4,0,0,0,-1.101049498307635e-05,38,0
58,4,136951,9,13,2,1,0,1,1,0,0,1.6373143305999436e-05,29,0
26,5,109240,9,13,4,4,1,4,1,0,0,2.785748564737615e-06,38,1
35,6,128876,5,4,2,5,0,4,1,0,0,1.4817942471514442e-05,38,0
25,4,103358,15,10,4,7,3,4,1,0,0,-4.165731417550472e-06,18,0
43,4,354408,2,8,2,1,0,2,1,0,0,-8.01629010408577e-06,38,1
32,4,206051,15,10,4,1,1,4,1,0,0,-1.683314583144733e-05,38,0
45,4,155659,9,13,2,10,0,4,1,0,0,9.679769113376846e-06,38,1
48,4,143299,11,9,4,7,1,2,1,0,0,4.106322814795851e-06,38,0
31,4,252210,4,3,4,8,3,4,1,999,0,-4.075452217347134e-06,25,0
20,0,129240,15,10,4,0,3,4,0,0,0,-7.926595595160676e-06,38,0
28,4,398918,11,9,4,13,1,4,1,999,0,1.126869594034611e-05,38,0
50,6,240612,9,13,0,10,1,4,0,0,0,-1.7728113067648275e-06,38,0
22,4,429346,11,9,4,1,2,2,1,0,0,-1.6653021547556194e-06,38,0
19,4,123718,15,10,4,12,3,4,0,0,0,-6.00770695492372e-06,38,1
38,4,455379,9,13,2,4,0,4,1,0,0,-4.074594927456377e-06,38,1
23,4,376416,11,9,,14,3,4,1,0,0,5.501228344505633e-06,38,0
24,5,234663,9,13,4,4,3,4,1,0,0,-1.4164402296194343e-05,38,1
26,4,282142,8,11,2,4,5,4,0,0,0,8.073724966900792e-07,38,0
45,7,208049,11,9,0,13,4,4,0,0,0,9.555850588405062e-06,38,0
88,4,68539,15,10,,1,4,4,0,0,0,-8.475872256465349e-07,38,0
19,4,126501,1,7,4,1,3,0,0,0,0,1.0542262606342057e-05,34,0
24,4,186452,11,9,4,4,1,4,1,0,0,1.3405991456270013e-05,38,0
84,0,127184,4,3,2,0,0,4,1,0,0,9.035823451972766e-06,38,0
